threshold	pid	recordings	reference_events	predicted_events	true_positive	false_positive	false_negative	ignored_predictions	supported_hours	precision	recall	f1	false_alarms_per_hour
0.43	55	1	0	27	0	27	0	0	7.416666666666667	0.0		0.0	3.640449438202247
0.43	64	1	5	37	4	33	1	0	8.983333333333333	0.10810810810810811	0.8	0.19047619047619047	3.6734693877551026
0.43	73	1	3	33	3	30	0	0	7.866666666666666	0.09090909090909091	1.0	0.16666666666666666	3.8135593220338984
0.43	89	2	7	52	4	48	3	0	15.05	0.07692307692307693	0.5714285714285714	0.13559322033898305	3.1893687707641196
0.43	97	3	6	75	4	71	2	0	23.066666666666666	0.05333333333333334	0.6666666666666666	0.09876543209876543	3.078034682080925
0.43	106	1	1	22	0	18	1	4	7.2	0.0	0.0	0.0	2.5
0.44	2	1	2	41	1	40	1	0	8.858333333333333	0.024390243902439025	0.5	0.046511627906976744	4.51552210724365
0.44	3	1	4	13	3	10	1	0	8.316666666666666	0.23076923076923078	0.75	0.35294117647058826	1.2024048096192386
0.44	4	1	1	32	1	31	0	0	8.258333333333333	0.03125	1.0	0.06060606060606061	3.7537840565085774
0.44	5	1	0	31	0	29	0	2	7.733333333333333	0.0		0.0	3.75
0.44	15	2	5	34	4	30	1	0	16.616666666666667	0.11764705882352941	0.8	0.20512820512820512	1.8054162487462386
0.44	17	1	3	46	0	46	3	0	8.966666666666667	0.0	0.0	0.0	5.130111524163569
0.44	37	1	0	64	0	63	0	1	7.991666666666666	0.0		0.0	7.883211678832117
0.44	40	1	0	41	0	40	0	1	7.133333333333334	0.0		0.0	5.607476635514018
0.44	44	1	0	32	0	32	0	0	8.558333333333334	0.0		0.0	3.73904576436222
0.44	48	1	0	23	0	21	0	2	7.341666666666667	0.0		0.0	2.8603859250851307
0.44	55	1	0	24	0	24	0	0	7.416666666666667	0.0		0.0	3.235955056179775
0.44	64	1	5	34	4	30	1	0	8.983333333333333	0.11764705882352941	0.8	0.20512820512820512	3.3395176252319114
0.44	73	1	3	31	3	28	0	0	7.866666666666666	0.0967741935483871	1.0	0.17647058823529413	3.5593220338983054
0.44	89	2	7	51	4	47	3	0	15.05	0.0784313725490196	0.5714285714285714	0.13793103448275862	3.122923588039867
0.44	97	3	6	73	4	69	2	0	23.066666666666666	0.0547945205479452	0.6666666666666666	0.10126582278481013	2.991329479768786
0.44	106	1	1	21	0	17	1	4	7.2	0.0	0.0	0.0	2.361111111111111
0.45	2	1	2	40	1	39	1	0	8.858333333333333	0.025	0.5	0.047619047619047616	4.402634054562559
0.45	3	1	4	13	3	10	1	0	8.316666666666666	0.23076923076923078	0.75	0.35294117647058826	1.2024048096192386
0.45	4	1	1	32	1	31	0	0	8.258333333333333	0.03125	1.0	0.06060606060606061	3.7537840565085774
0.45	5	1	0	30	0	28	0	2	7.733333333333333	0.0		0.0	3.6206896551724137
0.45	15	2	5	33	4	29	1	0	16.616666666666667	0.12121212121212122	0.8	0.21052631578947367	1.745235707121364
0.45	17	1	3	45	0	45	3	0	8.966666666666667	0.0	0.0	0.0	5.018587360594795
0.45	37	1	0	59	0	58	0	1	7.991666666666666	0.0		0.0	7.257559958289885
0.45	40	1	0	38	0	37	0	1	7.133333333333334	0.0		0.0	5.186915887850467
0.45	44	1	0	31	0	31	0	0	8.558333333333334	0.0		0.0	3.6222005842259004
0.45	48	1	0	22	0	20	0	2	7.341666666666667	0.0		0.0	2.724177071509648
0.45	55	1	0	22	0	22	0	0	7.416666666666667	0.0		0.0	2.9662921348314604
0.45	64	1	5	33	4	29	1	0	8.983333333333333	0.12121212121212122	0.8	0.21052631578947367	3.2282003710575142
0.45	73	1	3	30	3	27	0	0	7.866666666666666	0.1	1.0	0.18181818181818182	3.4322033898305087
0.45	89	2	7	50	4	46	3	0	15.05	0.08	0.5714285714285714	0.14035087719298245	3.0564784053156147
0.45	97	3	6	70	4	66	2	0	23.066666666666666	0.05714285714285714	0.6666666666666666	0.10526315789473684	2.861271676300578
0.45	106	1	1	20	0	16	1	4	7.2	0.0	0.0	0.0	2.2222222222222223
0.46	2	1	2	38	1	37	1	0	8.858333333333333	0.02631578947368421	0.5	0.05	4.176857949200377
0.46	3	1	4	13	3	10	1	0	8.316666666666666	0.23076923076923078	0.75	0.35294117647058826	1.2024048096192386
0.46	4	1	1	32	1	31	0	0	8.258333333333333	0.03125	1.0	0.06060606060606061	3.7537840565085774
0.46	5	1	0	29	0	27	0	2	7.733333333333333	0.0		0.0	3.4913793103448274
0.46	15	2	5	32	4	28	1	0	16.616666666666667	0.125	0.8	0.21621621621621623	1.6850551654964894
0.46	17	1	3	45	0	45	3	0	8.966666666666667	0.0	0.0	0.0	5.018587360594795
0.46	37	1	0	59	0	58	0	1	7.991666666666666	0.0		0.0	7.257559958289885
0.46	40	1	0	36	0	35	0	1	7.133333333333334	0.0		0.0	4.906542056074766
0.46	44	1	0	28	0	28	0	0	8.558333333333334	0.0		0.0	3.2716650438169426
0.46	48	1	0	23	0	21	0	2	7.341666666666667	0.0		0.0	2.8603859250851307
0.46	55	1	0	18	0	18	0	0	7.416666666666667	0.0		0.0	2.426966292134831
0.46	64	1	5	32	4	28	1	0	8.983333333333333	0.125	0.8	0.21621621621621623	3.116883116883117
0.46	73	1	3	29	3	26	0	0	7.866666666666666	0.10344827586206896	1.0	0.1875	3.305084745762712
0.46	89	2	7	49	3	46	4	0	15.05	0.061224489795918366	0.42857142857142855	0.10714285714285714	3.0564784053156147
0.46	97	3	6	69	4	65	2	0	23.066666666666666	0.057971014492753624	0.6666666666666666	0.10666666666666667	2.8179190751445087
0.46	106	1	1	20	0	16	1	4	7.2	0.0	0.0	0.0	2.2222222222222223
0.47	2	1	2	38	1	37	1	0	8.858333333333333	0.02631578947368421	0.5	0.05	4.176857949200377
0.47	3	1	4	13	3	10	1	0	8.316666666666666	0.23076923076923078	0.75	0.35294117647058826	1.2024048096192386
0.47	4	1	1	31	1	30	0	0	8.258333333333333	0.03225806451612903	1.0	0.0625	3.6326942482341074
0.47	5	1	0	28	0	26	0	2	7.733333333333333	0.0		0.0	3.3620689655172415
0.47	15	2	5	29	4	25	1	0	16.616666666666667	0.13793103448275862	0.8	0.23529411764705882	1.5045135406218655
0.47	17	1	3	41	0	41	3	0	8.966666666666667	0.0	0.0	0.0	4.5724907063197024
0.47	37	1	0	59	0	58	0	1	7.991666666666666	0.0		0.0	7.257559958289885
0.47	40	1	0	37	0	36	0	1	7.133333333333334	0.0		0.0	5.046728971962617
0.47	44	1	0	28	0	28	0	0	8.558333333333334	0.0		0.0	3.2716650438169426
0.47	48	1	0	23	0	21	0	2	7.341666666666667	0.0		0.0	2.8603859250851307
0.47	55	1	0	18	0	18	0	0	7.416666666666667	0.0		0.0	2.426966292134831
0.47	64	1	5	31	4	27	1	0	8.983333333333333	0.12903225806451613	0.8	0.2222222222222222	3.0055658627087203
0.47	73	1	3	29	3	26	0	0	7.866666666666666	0.10344827586206896	1.0	0.1875	3.305084745762712
0.47	89	2	7	48	3	45	4	0	15.05	0.0625	0.42857142857142855	0.10909090909090909	2.990033222591362
0.47	97	3	6	65	4	61	2	0	23.066666666666666	0.06153846153846154	0.6666666666666666	0.11267605633802817	2.6445086705202314
0.47	106	1	1	19	0	15	1	4	7.2	0.0	0.0	0.0	2.0833333333333335
0.48	2	1	2	36	1	35	1	0	8.858333333333333	0.027777777777777776	0.5	0.05263157894736842	3.9510818438381943
0.48	3	1	4	12	3	9	1	0	8.316666666666666	0.25	0.75	0.375	1.0821643286573146
0.48	4	1	1	31	1	30	0	0	8.258333333333333	0.03225806451612903	1.0	0.0625	3.6326942482341074
0.48	5	1	0	28	0	26	0	2	7.733333333333333	0.0		0.0	3.3620689655172415
0.48	15	2	5	29	4	25	1	0	16.616666666666667	0.13793103448275862	0.8	0.23529411764705882	1.5045135406218655
0.48	17	1	3	40	0	40	3	0	8.966666666666667	0.0	0.0	0.0	4.4609665427509295
0.48	37	1	0	56	0	55	0	1	7.991666666666666	0.0		0.0	6.882168925964547
0.48	40	1	0	37	0	36	0	1	7.133333333333334	0.0		0.0	5.046728971962617
0.48	44	1	0	29	0	29	0	0	8.558333333333334	0.0		0.0	3.388510223953262
0.48	48	1	0	22	0	20	0	2	7.341666666666667	0.0		0.0	2.724177071509648
0.48	55	1	0	18	0	18	0	0	7.416666666666667	0.0		0.0	2.426966292134831
0.48	64	1	5	31	4	27	1	0	8.983333333333333	0.12903225806451613	0.8	0.2222222222222222	3.0055658627087203
0.48	73	1	3	28	3	25	0	0	7.866666666666666	0.10714285714285714	1.0	0.1935483870967742	3.1779661016949152
0.48	89	2	7	48	3	45	4	0	15.05	0.0625	0.42857142857142855	0.10909090909090909	2.990033222591362
0.48	97	3	6	62	4	58	2	0	23.066666666666666	0.06451612903225806	0.6666666666666666	0.11764705882352941	2.514450867052023
0.48	106	1	1	17	0	13	1	4	7.2	0.0	0.0	0.0	1.8055555555555556
0.49	2	1	2	36	1	35	1	0	8.858333333333333	0.027777777777777776	0.5	0.05263157894736842	3.9510818438381943
0.49	3	1	4	12	3	9	1	0	8.316666666666666	0.25	0.75	0.375	1.0821643286573146
0.49	4	1	1	31	1	30	0	0	8.258333333333333	0.03225806451612903	1.0	0.0625	3.6326942482341074
0.49	5	1	0	27	0	25	0	2	7.733333333333333	0.0		0.0	3.2327586206896552
0.49	15	2	5	29	4	25	1	0	16.616666666666667	0.13793103448275862	0.8	0.23529411764705882	1.5045135406218655
0.49	17	1	3	38	0	38	3	0	8.966666666666667	0.0	0.0	0.0	4.237918215613383
0.49	37	1	0	54	0	53	0	1	7.991666666666666	0.0		0.0	6.631908237747655
0.49	40	1	0	34	0	33	0	1	7.133333333333334	0.0		0.0	4.626168224299065
0.49	44	1	0	29	0	29	0	0	8.558333333333334	0.0		0.0	3.388510223953262
0.49	48	1	0	22	0	20	0	2	7.341666666666667	0.0		0.0	2.724177071509648
0.49	55	1	0	15	0	15	0	0	7.416666666666667	0.0		0.0	2.0224719101123596
0.49	64	1	5	30	4	26	1	0	8.983333333333333	0.13333333333333333	0.8	0.22857142857142856	2.894248608534323
0.49	73	1	3	28	3	25	0	0	7.866666666666666	0.10714285714285714	1.0	0.1935483870967742	3.1779661016949152
0.49	89	2	7	47	3	44	4	0	15.05	0.06382978723404255	0.42857142857142855	0.1111111111111111	2.9235880398671097
0.49	97	3	6	61	4	57	2	0	23.066666666666666	0.06557377049180328	0.6666666666666666	0.11940298507462686	2.4710982658959537
0.49	106	1	1	17	0	13	1	4	7.2	0.0	0.0	0.0	1.8055555555555556
0.5	2	1	2	35	1	34	1	0	8.858333333333333	0.02857142857142857	0.5	0.05405405405405406	3.838193791157103
0.5	3	1	4	11	3	8	1	0	8.316666666666666	0.2727272727272727	0.75	0.4	0.9619238476953909
0.5	4	1	1	30	1	29	0	0	8.258333333333333	0.03333333333333333	1.0	0.06451612903225806	3.511604439959637
0.5	5	1	0	25	0	23	0	2	7.733333333333333	0.0		0.0	2.9741379310344827
0.5	15	2	5	28	4	24	1	0	16.616666666666667	0.14285714285714285	0.8	0.24242424242424243	1.4443329989969909
0.5	17	1	3	38	0	38	3	0	8.966666666666667	0.0	0.0	0.0	4.237918215613383
0.5	37	1	0	49	0	48	0	1	7.991666666666666	0.0		0.0	6.006256517205423
0.5	40	1	0	34	0	33	0	1	7.133333333333334	0.0		0.0	4.626168224299065
0.5	44	1	0	30	0	30	0	0	8.558333333333334	0.0		0.0	3.505355404089581
0.5	48	1	0	20	0	18	0	2	7.341666666666667	0.0		0.0	2.4517593643586832
0.5	55	1	0	15	0	15	0	0	7.416666666666667	0.0		0.0	2.0224719101123596
0.5	64	1	5	29	4	25	1	0	8.983333333333333	0.13793103448275862	0.8	0.23529411764705882	2.782931354359926
0.5	73	1	3	28	3	25	0	0	7.866666666666666	0.10714285714285714	1.0	0.1935483870967742	3.1779661016949152
0.5	89	2	7	46	3	43	4	0	15.05	0.06521739130434782	0.42857142857142855	0.11320754716981132	2.857142857142857
0.5	97	3	6	59	4	55	2	0	23.066666666666666	0.06779661016949153	0.6666666666666666	0.12307692307692308	2.384393063583815
0.5	106	1	1	15	0	11	1	4	7.2	0.0	0.0	0.0	1.5277777777777777
0.51	2	1	2	34	1	33	1	0	8.858333333333333	0.029411764705882353	0.5	0.05555555555555555	3.7253057384760115
0.51	3	1	4	9	3	6	1	0	8.316666666666666	0.3333333333333333	0.75	0.46153846153846156	0.7214428857715431
0.51	4	1	1	29	1	28	0	0	8.258333333333333	0.034482758620689655	1.0	0.06666666666666667	3.390514631685167
0.51	5	1	0	24	0	22	0	2	7.733333333333333	0.0		0.0	2.8448275862068964
0.51	15	2	5	28	4	24	1	0	16.616666666666667	0.14285714285714285	0.8	0.24242424242424243	1.4443329989969909
0.51	17	1	3	36	0	36	3	0	8.966666666666667	0.0	0.0	0.0	4.014869888475836
0.51	37	1	0	48	0	47	0	1	7.991666666666666	0.0		0.0	5.881126173096976
0.51	40	1	0	33	0	32	0	1	7.133333333333334	0.0		0.0	4.485981308411215
0.51	44	1	0	28	0	28	0	0	8.558333333333334	0.0		0.0	3.2716650438169426
0.51	48	1	0	19	0	17	0	2	7.341666666666667	0.0		0.0	2.315550510783201
0.51	55	1	0	14	0	14	0	0	7.416666666666667	0.0		0.0	1.8876404494382022
0.51	64	1	5	27	4	23	1	0	8.983333333333333	0.14814814814814814	0.8	0.25	2.560296846011132
0.51	73	1	3	27	3	24	0	0	7.866666666666666	0.1111111111111111	1.0	0.2	3.050847457627119
0.51	89	2	7	45	4	41	3	0	15.05	0.08888888888888889	0.5714285714285714	0.15384615384615385	2.7242524916943522
0.51	97	3	6	57	4	53	2	0	23.066666666666666	0.07017543859649122	0.6666666666666666	0.12698412698412698	2.2976878612716765
0.51	106	1	1	15	0	11	1	4	7.2	0.0	0.0	0.0	1.5277777777777777
0.52	2	1	2	31	1	30	1	0	8.858333333333333	0.03225806451612903	0.5	0.06060606060606061	3.386641580432738
0.52	3	1	4	9	3	6	1	0	8.316666666666666	0.3333333333333333	0.75	0.46153846153846156	0.7214428857715431
0.52	4	1	1	28	1	27	0	0	8.258333333333333	0.03571428571428571	1.0	0.06896551724137931	3.2694248234106964
0.52	5	1	0	24	0	22	0	2	7.733333333333333	0.0		0.0	2.8448275862068964
0.52	15	2	5	26	4	22	1	0	16.616666666666667	0.15384615384615385	0.8	0.25806451612903225	1.3239719157472416
0.52	17	1	3	36	0	36	3	0	8.966666666666667	0.0	0.0	0.0	4.014869888475836
0.52	37	1	0	48	0	47	0	1	7.991666666666666	0.0		0.0	5.881126173096976
0.52	40	1	0	30	0	29	0	1	7.133333333333334	0.0		0.0	4.065420560747663
0.52	44	1	0	26	0	26	0	0	8.558333333333334	0.0		0.0	3.0379746835443036
0.52	48	1	0	17	0	15	0	2	7.341666666666667	0.0		0.0	2.0431328036322363
0.52	55	1	0	13	0	13	0	0	7.416666666666667	0.0		0.0	1.7528089887640448
0.52	64	1	5	27	4	23	1	0	8.983333333333333	0.14814814814814814	0.8	0.25	2.560296846011132
0.52	73	1	3	27	3	24	0	0	7.866666666666666	0.1111111111111111	1.0	0.2	3.050847457627119
0.52	89	2	7	44	4	40	3	0	15.05	0.09090909090909091	0.5714285714285714	0.1568627450980392	2.6578073089700998
0.52	97	3	6	55	4	51	2	0	23.066666666666666	0.07272727272727272	0.6666666666666666	0.13114754098360656	2.2109826589595376
0.52	106	1	1	15	0	11	1	4	7.2	0.0	0.0	0.0	1.5277777777777777
0.53	2	1	2	30	1	29	1	0	8.858333333333333	0.03333333333333333	0.5	0.0625	3.2737535277516465
0.53	3	1	4	9	3	6	1	0	8.316666666666666	0.3333333333333333	0.75	0.46153846153846156	0.7214428857715431
0.53	4	1	1	28	1	27	0	0	8.258333333333333	0.03571428571428571	1.0	0.06896551724137931	3.2694248234106964
0.53	5	1	0	23	0	21	0	2	7.733333333333333	0.0		0.0	2.7155172413793105
0.53	15	2	5	24	4	20	1	0	16.616666666666667	0.16666666666666666	0.8	0.27586206896551724	1.2036108324974923
0.53	17	1	3	34	0	34	3	0	8.966666666666667	0.0	0.0	0.0	3.7918215613382897
0.53	37	1	0	43	0	42	0	1	7.991666666666666	0.0		0.0	5.255474452554745
0.53	40	1	0	30	0	29	0	1	7.133333333333334	0.0		0.0	4.065420560747663
0.53	44	1	0	26	0	26	0	0	8.558333333333334	0.0		0.0	3.0379746835443036
0.53	48	1	0	18	0	16	0	2	7.341666666666667	0.0		0.0	2.1793416572077184
0.53	55	1	0	13	0	13	0	0	7.416666666666667	0.0		0.0	1.7528089887640448
0.53	64	1	5	25	4	21	1	0	8.983333333333333	0.16	0.8	0.26666666666666666	2.337662337662338
0.53	73	1	3	26	3	23	0	0	7.866666666666666	0.11538461538461539	1.0	0.20689655172413793	2.9237288135593222
0.53	89	2	7	41	4	37	3	0	15.05	0.0975609756097561	0.5714285714285714	0.16666666666666666	2.458471760797342
0.53	97	3	6	52	4	48	2	0	23.066666666666666	0.07692307692307693	0.6666666666666666	0.13793103448275862	2.0809248554913293
0.53	106	1	1	15	0	11	1	4	7.2	0.0	0.0	0.0	1.5277777777777777
0.54	2	1	2	30	1	29	1	0	8.858333333333333	0.03333333333333333	0.5	0.0625	3.2737535277516465
0.54	3	1	4	9	3	6	1	0	8.316666666666666	0.3333333333333333	0.75	0.46153846153846156	0.7214428857715431
0.54	4	1	1	27	1	26	0	0	8.258333333333333	0.037037037037037035	1.0	0.07142857142857142	3.1483350151362264
0.54	5	1	0	23	0	21	0	2	7.733333333333333	0.0		0.0	2.7155172413793105
0.54	15	2	5	23	4	19	1	0	16.616666666666667	0.17391304347826086	0.8	0.2857142857142857	1.1434302908726177
0.54	17	1	3	33	0	33	3	0	8.966666666666667	0.0	0.0	0.0	3.680297397769517
0.54	37	1	0	40	0	39	0	1	7.991666666666666	0.0		0.0	4.880083420229406
0.54	40	1	0	30	0	29	0	1	7.133333333333334	0.0		0.0	4.065420560747663
0.54	44	1	0	23	0	23	0	0	8.558333333333334	0.0		0.0	2.6874391431353457
0.54	48	1	0	18	0	16	0	2	7.341666666666667	0.0		0.0	2.1793416572077184
0.54	55	1	0	12	0	12	0	0	7.416666666666667	0.0		0.0	1.6179775280898876
0.54	64	1	5	24	4	20	1	0	8.983333333333333	0.16666666666666666	0.8	0.27586206896551724	2.226345083487941
0.54	73	1	3	26	3	23	0	0	7.866666666666666	0.11538461538461539	1.0	0.20689655172413793	2.9237288135593222
0.54	89	2	7	38	4	34	3	0	15.05	0.10526315789473684	0.5714285714285714	0.17777777777777778	2.2591362126245844
0.54	97	3	6	50	4	46	2	0	23.066666666666666	0.08	0.6666666666666666	0.14285714285714285	1.9942196531791907
0.54	106	1	1	15	0	11	1	4	7.2	0.0	0.0	0.0	1.5277777777777777
0.55	2	1	2	29	1	28	1	0	8.858333333333333	0.034482758620689655	0.5	0.06451612903225806	3.160865475070555
0.55	3	1	4	8	3	5	1	0	8.316666666666666	0.375	0.75	0.5	0.6012024048096193
0.55	4	1	1	25	1	24	0	0	8.258333333333333	0.04	1.0	0.07692307692307693	2.906155398587286
0.55	5	1	0	23	0	21	0	2	7.733333333333333	0.0		0.0	2.7155172413793105
0.55	15	2	5	23	4	19	1	0	16.616666666666667	0.17391304347826086	0.8	0.2857142857142857	1.1434302908726177
0.55	17	1	3	32	0	32	3	0	8.966666666666667	0.0	0.0	0.0	3.5687732342007434
0.55	37	1	0	38	0	37	0	1	7.991666666666666	0.0		0.0	4.629822732012514
0.55	40	1	0	29	0	28	0	1	7.133333333333334	0.0		0.0	3.925233644859813
0.55	44	1	0	21	0	21	0	0	8.558333333333334	0.0		0.0	2.4537487828627067
0.55	48	1	0	17	0	15	0	2	7.341666666666667	0.0		0.0	2.0431328036322363
0.55	55	1	0	12	0	12	0	0	7.416666666666667	0.0		0.0	1.6179775280898876
0.55	64	1	5	24	4	20	1	0	8.983333333333333	0.16666666666666666	0.8	0.27586206896551724	2.226345083487941
0.55	73	1	3	25	3	22	0	0	7.866666666666666	0.12	1.0	0.21428571428571427	2.7966101694915255
0.55	89	2	7	37	4	33	3	0	15.05	0.10810810810810811	0.5714285714285714	0.18181818181818182	2.192691029900332
0.55	97	3	6	47	4	43	2	0	23.066666666666666	0.0851063829787234	0.6666666666666666	0.1509433962264151	1.8641618497109826
0.55	106	1	1	15	0	11	1	4	7.2	0.0	0.0	0.0	1.5277777777777777
0.56	2	1	2	29	1	28	1	0	8.858333333333333	0.034482758620689655	0.5	0.06451612903225806	3.160865475070555
0.56	3	1	4	7	3	4	1	0	8.316666666666666	0.42857142857142855	0.75	0.5454545454545454	0.4809619238476954
0.56	4	1	1	23	1	22	0	0	8.258333333333333	0.043478260869565216	1.0	0.08333333333333333	2.6639757820383454
0.56	5	1	0	23	0	21	0	2	7.733333333333333	0.0		0.0	2.7155172413793105
0.56	15	2	5	22	4	18	1	0	16.616666666666667	0.18181818181818182	0.8	0.2962962962962963	1.083249749247743
0.56	17	1	3	32	0	32	3	0	8.966666666666667	0.0	0.0	0.0	3.5687732342007434
0.56	37	1	0	34	0	33	0	1	7.991666666666666	0.0		0.0	4.129301355578728
0.56	40	1	0	28	0	27	0	1	7.133333333333334	0.0		0.0	3.7850467289719623
0.56	44	1	0	21	0	21	0	0	8.558333333333334	0.0		0.0	2.4537487828627067
0.56	48	1	0	16	0	14	0	2	7.341666666666667	0.0		0.0	1.9069239500567536
0.56	55	1	0	12	0	12	0	0	7.416666666666667	0.0		0.0	1.6179775280898876
0.56	64	1	5	24	4	20	1	0	8.983333333333333	0.16666666666666666	0.8	0.27586206896551724	2.226345083487941
0.56	73	1	3	25	3	22	0	0	7.866666666666666	0.12	1.0	0.21428571428571427	2.7966101694915255
0.56	89	2	7	36	4	32	3	0	15.05	0.1111111111111111	0.5714285714285714	0.18604651162790697	2.1262458471760795
0.56	97	3	6	46	4	42	2	0	23.066666666666666	0.08695652173913043	0.6666666666666666	0.15384615384615385	1.8208092485549132
0.56	106	1	1	14	0	10	1	4	7.2	0.0	0.0	0.0	1.3888888888888888
0.57	2	1	2	28	1	27	1	0	8.858333333333333	0.03571428571428571	0.5	0.06666666666666667	3.0479774223894642
0.57	3	1	4	6	3	3	1	0	8.316666666666666	0.5	0.75	0.6	0.36072144288577157
0.57	4	1	1	23	1	22	0	0	8.258333333333333	0.043478260869565216	1.0	0.08333333333333333	2.6639757820383454
0.57	5	1	0	22	0	20	0	2	7.733333333333333	0.0		0.0	2.586206896551724
0.57	15	2	5	21	4	17	1	0	16.616666666666667	0.19047619047619047	0.8	0.3076923076923077	1.0230692076228687
0.57	17	1	3	30	0	30	3	0	8.966666666666667	0.0	0.0	0.0	3.345724907063197
0.57	37	1	0	31	0	30	0	1	7.991666666666666	0.0		0.0	3.7539103232533892
0.57	40	1	0	28	0	27	0	1	7.133333333333334	0.0		0.0	3.7850467289719623
0.57	44	1	0	19	0	19	0	0	8.558333333333334	0.0		0.0	2.220058422590068
0.57	48	1	0	16	0	14	0	2	7.341666666666667	0.0		0.0	1.9069239500567536
0.57	55	1	0	12	0	12	0	0	7.416666666666667	0.0		0.0	1.6179775280898876
0.57	64	1	5	23	4	19	1	0	8.983333333333333	0.17391304347826086	0.8	0.2857142857142857	2.1150278293135436
0.57	73	1	3	25	3	22	0	0	7.866666666666666	0.12	1.0	0.21428571428571427	2.7966101694915255
0.57	89	2	7	36	4	32	3	0	15.05	0.1111111111111111	0.5714285714285714	0.18604651162790697	2.1262458471760795
0.57	97	3	6	45	4	41	2	0	23.066666666666666	0.08888888888888889	0.6666666666666666	0.1568627450980392	1.777456647398844
0.57	106	1	1	14	0	10	1	4	7.2	0.0	0.0	0.0	1.3888888888888888
0.58	2	1	2	27	1	26	1	0	8.858333333333333	0.037037037037037035	0.5	0.06896551724137931	2.935089369708373
0.58	3	1	4	6	3	3	1	0	8.316666666666666	0.5	0.75	0.6	0.36072144288577157
0.58	4	1	1	22	1	21	0	0	8.258333333333333	0.045454545454545456	1.0	0.08695652173913043	2.542885973763875
0.58	5	1	0	23	0	21	0	2	7.733333333333333	0.0		0.0	2.7155172413793105
0.58	15	2	5	21	4	17	1	0	16.616666666666667	0.19047619047619047	0.8	0.3076923076923077	1.0230692076228687
0.58	17	1	3	29	0	29	3	0	8.966666666666667	0.0	0.0	0.0	3.2342007434944238
0.58	37	1	0	27	0	27	0	0	7.991666666666666	0.0		0.0	3.3785192909280504
0.58	40	1	0	27	0	26	0	1	7.133333333333334	0.0		0.0	3.644859813084112
0.58	44	1	0	19	0	19	0	0	8.558333333333334	0.0		0.0	2.220058422590068
0.58	48	1	0	16	0	14	0	2	7.341666666666667	0.0		0.0	1.9069239500567536
0.58	55	1	0	12	0	12	0	0	7.416666666666667	0.0		0.0	1.6179775280898876
0.58	64	1	5	22	4	18	1	0	8.983333333333333	0.18181818181818182	0.8	0.2962962962962963	2.003710575139147
0.58	73	1	3	25	3	22	0	0	7.866666666666666	0.12	1.0	0.21428571428571427	2.7966101694915255
0.58	89	2	7	36	4	32	3	0	15.05	0.1111111111111111	0.5714285714285714	0.18604651162790697	2.1262458471760795
0.58	97	3	6	43	4	39	2	0	23.066666666666666	0.09302325581395349	0.6666666666666666	0.16326530612244897	1.6907514450867052
0.58	106	1	1	14	0	10	1	4	7.2	0.0	0.0	0.0	1.3888888888888888
0.59	2	1	2	24	1	23	1	0	8.858333333333333	0.041666666666666664	0.5	0.07692307692307693	2.596425211665099
0.59	3	1	4	6	3	3	1	0	8.316666666666666	0.5	0.75	0.6	0.36072144288577157
0.59	4	1	1	22	1	21	0	0	8.258333333333333	0.045454545454545456	1.0	0.08695652173913043	2.542885973763875
0.59	5	1	0	22	0	20	0	2	7.733333333333333	0.0		0.0	2.586206896551724
0.59	15	2	5	20	4	16	1	0	16.616666666666667	0.2	0.8	0.32	0.9628886659979939
0.59	17	1	3	28	0	28	3	0	8.966666666666667	0.0	0.0	0.0	3.1226765799256504
0.59	37	1	0	25	0	25	0	0	7.991666666666666	0.0		0.0	3.1282586027111576
0.59	40	1	0	26	0	25	0	1	7.133333333333334	0.0		0.0	3.5046728971962615
0.59	44	1	0	18	0	18	0	0	8.558333333333334	0.0		0.0	2.103213242453749
0.59	48	1	0	17	0	15	0	2	7.341666666666667	0.0		0.0	2.0431328036322363
0.59	55	1	0	12	0	12	0	0	7.416666666666667	0.0		0.0	1.6179775280898876
0.59	64	1	5	22	4	18	1	0	8.983333333333333	0.18181818181818182	0.8	0.2962962962962963	2.003710575139147
0.59	73	1	3	23	3	20	0	0	7.866666666666666	0.13043478260869565	1.0	0.23076923076923078	2.5423728813559325
0.59	89	2	7	31	3	28	4	0	15.05	0.0967741935483871	0.42857142857142855	0.15789473684210525	1.8604651162790697
0.59	97	3	6	41	4	37	2	0	23.066666666666666	0.0975609756097561	0.6666666666666666	0.1702127659574468	1.6040462427745665
0.59	106	1	1	14	0	10	1	4	7.2	0.0	0.0	0.0	1.3888888888888888
0.6	2	1	2	23	1	22	1	0	8.858333333333333	0.043478260869565216	0.5	0.08	2.483537158984008
0.6	3	1	4	5	3	2	1	0	8.316666666666666	0.6	0.75	0.6666666666666666	0.2404809619238477
0.6	4	1	1	22	1	21	0	0	8.258333333333333	0.045454545454545456	1.0	0.08695652173913043	2.542885973763875
0.6	5	1	0	20	0	18	0	2	7.733333333333333	0.0		0.0	2.3275862068965516
0.6	15	2	5	20	4	16	1	0	16.616666666666667	0.2	0.8	0.32	0.9628886659979939
0.6	17	1	3	28	0	28	3	0	8.966666666666667	0.0	0.0	0.0	3.1226765799256504
0.6	37	1	0	23	0	23	0	0	7.991666666666666	0.0		0.0	2.877997914494265
0.6	40	1	0	25	0	24	0	1	7.133333333333334	0.0		0.0	3.364485981308411
0.6	44	1	0	15	0	15	0	0	8.558333333333334	0.0		0.0	1.7526777020447906
