fusion	partition	subject	pid	cluster_index	event_time_sec	cluster_start_sec	cluster_stop_sec	cluster_span_sec	contributor_count	contributors	source_alarm_count	source_alarm_ids	retained
P6-P2-H2-2OF3	validation	sub-82	48	4	12090.0	12090.0	12090.0	0.0	1	H2-D	1	H2-D:sub-82:12090.0	False
P6-P2-H2-2OF3	validation	sub-82	48	5	12540.0	12540.0	12540.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-82:12540.0;P2-D:sub-82:12540.0;P6-D:sub-82:12540.0	True
P6-P2-H2-2OF3	validation	sub-82	48	6	16320.0	16320.0	16320.0	0.0	2	P2-D;H2-D	2	H2-D:sub-82:16320.0;P2-D:sub-82:16320.0	True
P6-P2-H2-2OF3	validation	sub-82	48	7	22800.0	22800.0	22800.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-82:22800.0;P2-D:sub-82:22800.0;P6-D:sub-82:22800.0	True
P6-P2-H2-2OF3	validation	sub-82	48	8	24720.0	24720.0	24720.0	0.0	1	H2-D	1	H2-D:sub-82:24720.0	False
P6-P2-H2-2OF3	validation	sub-82	48	9	25530.0	25530.0	25530.0	0.0	1	H2-D	1	H2-D:sub-82:25530.0	False
P6-P2-H2-2OF3	validation	sub-82	48	10	25830.0	25830.0	25830.0	0.0	1	H2-D	1	H2-D:sub-82:25830.0	False
P6-P2-H2-2OF3	validation	sub-88	55	0	5580.0	5580.0	5580.0	0.0	1	H2-D	1	H2-D:sub-88:5580.0	False
P6-P2-H2-2OF3	validation	sub-88	55	1	6180.0	6180.0	6180.0	0.0	1	H2-D	1	H2-D:sub-88:6180.0	False
P6-P2-H2-2OF3	validation	sub-88	55	2	7710.0	7710.0	7710.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-88:7710.0;P2-D:sub-88:7710.0;P6-D:sub-88:7710.0	True
P6-P2-H2-2OF3	validation	sub-88	55	3	10140.0	10140.0	10140.0	0.0	2	P2-D;H2-D	2	H2-D:sub-88:10140.0;P2-D:sub-88:10140.0	True
P6-P2-H2-2OF3	validation	sub-88	55	4	14700.0	14700.0	14700.0	0.0	2	P2-D;H2-D	2	H2-D:sub-88:14700.0;P2-D:sub-88:14700.0	True
P6-P2-H2-2OF3	validation	sub-88	55	5	15510.0	15510.0	15510.0	0.0	1	H2-D	1	H2-D:sub-88:15510.0	False
P6-P2-H2-2OF3	validation	sub-88	55	6	18000.0	18000.0	18000.0	0.0	1	H2-D	1	H2-D:sub-88:18000.0	False
P6-P2-H2-2OF3	validation	sub-88	55	7	18840.0	18840.0	18840.0	0.0	1	H2-D	1	H2-D:sub-88:18840.0	False
P6-P2-H2-2OF3	validation	sub-88	55	8	19890.0	19890.0	19890.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-88:19890.0;P2-D:sub-88:19890.0;P6-D:sub-88:19890.0	True
P6-P2-H2-2OF3	validation	sub-88	55	9	22860.0	22860.0	22860.0	0.0	2	P6-D;P2-D	2	P2-D:sub-88:22860.0;P6-D:sub-88:22860.0	True
P6-P2-H2-2OF3	validation	sub-88	55	10	23010.0	23010.0	23010.0	0.0	1	H2-D	1	H2-D:sub-88:23010.0	False
P6-P2-H2-2OF3	validation	sub-97	64	0	2550.0	2550.0	2550.0	0.0	1	P2-D	1	P2-D:sub-97:2550.0	False
P6-P2-H2-2OF3	validation	sub-97	64	1	6570.0	6570.0	6570.0	0.0	1	H2-D	1	H2-D:sub-97:6570.0	False
P6-P2-H2-2OF3	validation	sub-97	64	2	8490.0	8490.0	8490.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-97:8490.0;P2-D:sub-97:8490.0;P6-D:sub-97:8490.0	True
P6-P2-H2-2OF3	validation	sub-97	64	3	14340.0	14340.0	14340.0	0.0	1	H2-D	1	H2-D:sub-97:14340.0	False
P6-P2-H2-2OF3	validation	sub-97	64	4	15420.0	15420.0	15420.0	0.0	1	H2-D	1	H2-D:sub-97:15420.0	False
P6-P2-H2-2OF3	validation	sub-97	64	5	15510.0	15510.0	15510.0	0.0	1	H2-D	1	H2-D:sub-97:15510.0	False
P6-P2-H2-2OF3	validation	sub-97	64	6	16830.0	16830.0	16830.0	0.0	1	H2-D	1	H2-D:sub-97:16830.0	False
P6-P2-H2-2OF3	validation	sub-97	64	7	17910.0	17910.0	17910.0	0.0	2	P2-D;H2-D	2	H2-D:sub-97:17910.0;P2-D:sub-97:17910.0	True
P6-P2-H2-2OF3	validation	sub-97	64	8	21810.0	21810.0	21810.0	0.0	2	P2-D;H2-D	2	H2-D:sub-97:21810.0;P2-D:sub-97:21810.0	True
P6-P2-H2-2OF3	validation	sub-97	64	9	23040.0	23040.0	23070.0	30.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-97:23040.0;P2-D:sub-97:23040.0;P6-D:sub-97:23070.0	True
P6-P2-H2-2OF3	validation	sub-97	64	10	23220.0	23220.0	23220.0	0.0	1	H2-D	1	H2-D:sub-97:23220.0	False
P6-P2-H2-2OF3	validation	sub-97	64	11	27180.0	27180.0	27180.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-97:27180.0;P2-D:sub-97:27180.0;P6-D:sub-97:27180.0	True
P6-P2-H2-2OF3	validation	sub-97	64	12	27780.0	27780.0	27780.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-97:27780.0;P2-D:sub-97:27780.0;P6-D:sub-97:27780.0	True
P6-P2-H2-2OF3	validation	sub-97	64	13	28260.0	28260.0	28260.0	0.0	2	P6-D;P2-D	2	P2-D:sub-97:28260.0;P6-D:sub-97:28260.0	True
P6-P2-H2-2OF3	validation	sub-97	64	14	28410.0	28410.0	28410.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-97:28410.0;P2-D:sub-97:28410.0;P6-D:sub-97:28410.0	True
P6-P2-H2-2OF3	validation	sub-97	64	15	28830.0	28830.0	28860.0	30.0	2	P2-D;H2-D	2	H2-D:sub-97:28830.0;P2-D:sub-97:28860.0	True
P6-P2-H2-2OF3	validation	sub-97	64	16	29130.0	29130.0	29130.0	0.0	1	P2-D	1	P2-D:sub-97:29130.0	False
P6-P2-H2-2OF3	validation	sub-97	64	17	29730.0	29730.0	29730.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-97:29730.0;P2-D:sub-97:29730.0;P6-D:sub-97:29730.0	True
P6-P2-H2-2OF3	validation	sub-97	64	18	29910.0	29910.0	29910.0	0.0	2	P2-D;H2-D	2	H2-D:sub-97:29910.0;P2-D:sub-97:29910.0	True
P6-P2-H2-2OF3	validation	sub-97	64	19	31110.0	31110.0	31110.0	0.0	1	H2-D	1	H2-D:sub-97:31110.0	False
P6-P2-H2-2OF3	validation	sub-97	64	20	31230.0	31230.0	31260.0	30.0	3	P6-D;P2-D;H2-D	3	P2-D:sub-97:31230.0;P6-D:sub-97:31230.0;H2-D:sub-97:31260.0	True
P6-P2-H2-OR	validation	sub-1	89	0	240.0	240.0	240.0	0.0	1	H2-D	1	H2-D:sub-1:240.0	True
P6-P2-H2-OR	validation	sub-1	89	1	390.0	390.0	390.0	0.0	1	H2-D	1	H2-D:sub-1:390.0	True
P6-P2-H2-OR	validation	sub-1	89	2	2190.0	2190.0	2190.0	0.0	2	P6-D;H2-D	2	H2-D:sub-1:2190.0;P6-D:sub-1:2190.0	True
P6-P2-H2-OR	validation	sub-1	89	3	2430.0	2430.0	2430.0	0.0	1	P6-D	1	P6-D:sub-1:2430.0	True
P6-P2-H2-OR	validation	sub-1	89	4	3180.0	3180.0	3180.0	0.0	1	H2-D	1	H2-D:sub-1:3180.0	True
P6-P2-H2-OR	validation	sub-1	89	5	3390.0	3390.0	3390.0	0.0	1	P6-D	1	P6-D:sub-1:3390.0	True
P6-P2-H2-OR	validation	sub-1	89	6	3480.0	3480.0	3480.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-1:3480.0;P2-D:sub-1:3480.0;P6-D:sub-1:3480.0	True
P6-P2-H2-OR	validation	sub-1	89	7	4080.0	4080.0	4080.0	0.0	2	P6-D;H2-D	2	H2-D:sub-1:4080.0;P6-D:sub-1:4080.0	True
P6-P2-H2-OR	validation	sub-1	89	8	4200.0	4200.0	4200.0	0.0	1	P6-D	1	P6-D:sub-1:4200.0	True
P6-P2-H2-OR	validation	sub-1	89	9	4440.0	4440.0	4440.0	0.0	2	P6-D;H2-D	2	H2-D:sub-1:4440.0;P6-D:sub-1:4440.0	True
P6-P2-H2-OR	validation	sub-1	89	10	4680.0	4680.0	4680.0	0.0	1	P6-D	1	P6-D:sub-1:4680.0	True
P6-P2-H2-OR	validation	sub-1	89	11	4800.0	4800.0	4800.0	0.0	1	P6-D	1	P6-D:sub-1:4800.0	True
P6-P2-H2-OR	validation	sub-1	89	12	7350.0	7350.0	7350.0	0.0	1	H2-D	1	H2-D:sub-1:7350.0	True
P6-P2-H2-OR	validation	sub-1	89	13	7500.0	7500.0	7500.0	0.0	1	H2-D	1	H2-D:sub-1:7500.0	True
P6-P2-H2-OR	validation	sub-1	89	14	8670.0	8670.0	8670.0	0.0	1	P6-D	1	P6-D:sub-1:8670.0	True
P6-P2-H2-OR	validation	sub-1	89	15	8790.0	8790.0	8790.0	0.0	1	P6-D	1	P6-D:sub-1:8790.0	True
P6-P2-H2-OR	validation	sub-1	89	16	9510.0	9510.0	9510.0	0.0	1	P6-D	1	P6-D:sub-1:9510.0	True
P6-P2-H2-OR	validation	sub-1	89	17	13020.0	13020.0	13020.0	0.0	1	P6-D	1	P6-D:sub-1:13020.0	True
P6-P2-H2-OR	validation	sub-1	89	18	16890.0	16890.0	16890.0	0.0	1	P6-D	1	P6-D:sub-1:16890.0	True
P6-P2-H2-OR	validation	sub-1	89	19	17700.0	17700.0	17700.0	0.0	2	P6-D;P2-D	2	P2-D:sub-1:17700.0;P6-D:sub-1:17700.0	True
P6-P2-H2-OR	validation	sub-1	89	20	20190.0	20190.0	20190.0	0.0	1	P6-D	1	P6-D:sub-1:20190.0	True
P6-P2-H2-OR	validation	sub-1	89	21	20250.0	20250.0	20250.0	0.0	1	P2-D	1	P2-D:sub-1:20250.0	True
P6-P2-H2-OR	validation	sub-1	89	22	20430.0	20430.0	20430.0	0.0	1	P6-D	1	P6-D:sub-1:20430.0	True
P6-P2-H2-OR	validation	sub-1	89	23	20790.0	20790.0	20790.0	0.0	1	P6-D	1	P6-D:sub-1:20790.0	True
P6-P2-H2-OR	validation	sub-1	89	24	21630.0	21630.0	21630.0	0.0	1	P6-D	1	P6-D:sub-1:21630.0	True
P6-P2-H2-OR	validation	sub-1	89	25	22140.0	22140.0	22140.0	0.0	1	P6-D	1	P6-D:sub-1:22140.0	True
P6-P2-H2-OR	validation	sub-1	89	26	24750.0	24750.0	24750.0	0.0	1	P6-D	1	P6-D:sub-1:24750.0	True
P6-P2-H2-OR	validation	sub-1	89	27	26520.0	26520.0	26520.0	0.0	2	P6-D;P2-D	2	P2-D:sub-1:26520.0;P6-D:sub-1:26520.0	True
P6-P2-H2-OR	validation	sub-1	89	28	27060.0	27060.0	27060.0	0.0	1	P6-D	1	P6-D:sub-1:27060.0	True
P6-P2-H2-OR	validation	sub-105	73	0	1500.0	1500.0	1500.0	0.0	2	P2-D;H2-D	2	H2-D:sub-105:1500.0;P2-D:sub-105:1500.0	True
P6-P2-H2-OR	validation	sub-105	73	1	1620.0	1620.0	1620.0	0.0	1	P2-D	1	P2-D:sub-105:1620.0	True
P6-P2-H2-OR	validation	sub-105	73	2	2280.0	2280.0	2280.0	0.0	2	P2-D;H2-D	2	H2-D:sub-105:2280.0;P2-D:sub-105:2280.0	True
P6-P2-H2-OR	validation	sub-105	73	3	3180.0	3180.0	3180.0	0.0	1	H2-D	1	H2-D:sub-105:3180.0	True
P6-P2-H2-OR	validation	sub-105	73	4	5790.0	5790.0	5790.0	0.0	1	H2-D	1	H2-D:sub-105:5790.0	True
P6-P2-H2-OR	validation	sub-105	73	5	7260.0	7260.0	7260.0	0.0	1	P6-D	1	P6-D:sub-105:7260.0	True
P6-P2-H2-OR	validation	sub-105	73	6	9450.0	9450.0	9450.0	0.0	1	P6-D	1	P6-D:sub-105:9450.0	True
P6-P2-H2-OR	validation	sub-105	73	7	9810.0	9810.0	9810.0	0.0	1	P6-D	1	P6-D:sub-105:9810.0	True
P6-P2-H2-OR	validation	sub-105	73	8	10770.0	10770.0	10770.0	0.0	1	P6-D	1	P6-D:sub-105:10770.0	True
P6-P2-H2-OR	validation	sub-105	73	9	10860.0	10860.0	10860.0	0.0	2	P6-D;H2-D	2	H2-D:sub-105:10860.0;P6-D:sub-105:10860.0	True
P6-P2-H2-OR	validation	sub-105	73	10	11370.0	11370.0	11370.0	0.0	1	P6-D	1	P6-D:sub-105:11370.0	True
P6-P2-H2-OR	validation	sub-105	73	11	11640.0	11640.0	11640.0	0.0	1	P6-D	1	P6-D:sub-105:11640.0	True
P6-P2-H2-OR	validation	sub-105	73	12	12180.0	12180.0	12180.0	0.0	1	P6-D	1	P6-D:sub-105:12180.0	True
P6-P2-H2-OR	validation	sub-105	73	13	12480.0	12480.0	12480.0	0.0	1	P6-D	1	P6-D:sub-105:12480.0	True
P6-P2-H2-OR	validation	sub-105	73	14	12540.0	12540.0	12540.0	0.0	2	P6-D;H2-D	2	H2-D:sub-105:12540.0;P6-D:sub-105:12540.0	True
P6-P2-H2-OR	validation	sub-105	73	15	14760.0	14760.0	14760.0	0.0	1	P6-D	1	P6-D:sub-105:14760.0	True
P6-P2-H2-OR	validation	sub-105	73	16	16140.0	16140.0	16140.0	0.0	1	P6-D	1	P6-D:sub-105:16140.0	True
P6-P2-H2-OR	validation	sub-105	73	17	17310.0	17310.0	17340.0	30.0	2	P6-D;H2-D	2	P6-D:sub-105:17310.0;H2-D:sub-105:17340.0	True
P6-P2-H2-OR	validation	sub-105	73	18	19920.0	19920.0	19920.0	0.0	1	P6-D	1	P6-D:sub-105:19920.0	True
P6-P2-H2-OR	validation	sub-105	73	19	22020.0	22020.0	22020.0	0.0	1	P6-D	1	P6-D:sub-105:22020.0	True
P6-P2-H2-OR	validation	sub-105	73	20	22380.0	22380.0	22380.0	0.0	1	P6-D	1	P6-D:sub-105:22380.0	True
P6-P2-H2-OR	validation	sub-105	73	21	24480.0	24480.0	24480.0	0.0	1	P6-D	1	P6-D:sub-105:24480.0	True
P6-P2-H2-OR	validation	sub-105	73	22	24660.0	24660.0	24660.0	0.0	1	P6-D	1	P6-D:sub-105:24660.0	True
P6-P2-H2-OR	validation	sub-105	73	23	26160.0	26160.0	26160.0	0.0	2	P6-D;H2-D	2	H2-D:sub-105:26160.0;P6-D:sub-105:26160.0	True
P6-P2-H2-OR	validation	sub-105	73	24	26580.0	26580.0	26580.0	0.0	2	P6-D;H2-D	2	H2-D:sub-105:26580.0;P6-D:sub-105:26580.0	True
P6-P2-H2-OR	validation	sub-105	73	25	26790.0	26790.0	26790.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-105:26790.0;P2-D:sub-105:26790.0;P6-D:sub-105:26790.0	True
P6-P2-H2-OR	validation	sub-105	73	26	26880.0	26880.0	26880.0	0.0	1	H2-D	1	H2-D:sub-105:26880.0	True
P6-P2-H2-OR	validation	sub-105	73	27	28440.0	28440.0	28440.0	0.0	2	P2-D;H2-D	2	H2-D:sub-105:28440.0;P2-D:sub-105:28440.0	True
P6-P2-H2-OR	validation	sub-112	97	0	6180.0	6180.0	6180.0	0.0	1	H2-D	1	H2-D:sub-112:6180.0	True
P6-P2-H2-OR	validation	sub-112	97	1	7980.0	7980.0	7980.0	0.0	1	H2-D	1	H2-D:sub-112:7980.0	True
P6-P2-H2-OR	validation	sub-112	97	2	11700.0	11700.0	11700.0	0.0	1	H2-D	1	H2-D:sub-112:11700.0	True
P6-P2-H2-OR	validation	sub-112	97	3	12180.0	12180.0	12180.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-112:12180.0;P2-D:sub-112:12180.0;P6-D:sub-112:12180.0	True
P6-P2-H2-OR	validation	sub-112	97	4	21270.0	21270.0	21300.0	30.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-112:21270.0;P2-D:sub-112:21270.0;P6-D:sub-112:21300.0	True
P6-P2-H2-OR	validation	sub-112	97	5	23940.0	23940.0	23940.0	0.0	1	H2-D	1	H2-D:sub-112:23940.0	True
P6-P2-H2-OR	validation	sub-112	97	6	25290.0	25290.0	25290.0	0.0	1	H2-D	1	H2-D:sub-112:25290.0	True
P6-P2-H2-OR	validation	sub-112	97	7	26130.0	26130.0	26130.0	0.0	1	H2-D	1	H2-D:sub-112:26130.0	True
P6-P2-H2-OR	validation	sub-113	97	0	16980.0	16980.0	16980.0	0.0	1	H2-D	1	H2-D:sub-113:16980.0	True
P6-P2-H2-OR	validation	sub-113	97	1	21870.0	21870.0	21870.0	0.0	1	H2-D	1	H2-D:sub-113:21870.0	True
P6-P2-H2-OR	validation	sub-113	97	2	22650.0	22650.0	22650.0	0.0	1	H2-D	1	H2-D:sub-113:22650.0	True
P6-P2-H2-OR	validation	sub-113	97	3	23550.0	23550.0	23550.0	0.0	1	H2-D	1	H2-D:sub-113:23550.0	True
P6-P2-H2-OR	validation	sub-113	97	4	25290.0	25290.0	25290.0	0.0	1	H2-D	1	H2-D:sub-113:25290.0	True
P6-P2-H2-OR	validation	sub-113	97	5	26040.0	26040.0	26040.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-113:26040.0;P2-D:sub-113:26040.0;P6-D:sub-113:26040.0	True
P6-P2-H2-OR	validation	sub-113	97	6	26220.0	26220.0	26220.0	0.0	1	P6-D	1	P6-D:sub-113:26220.0	True
P6-P2-H2-OR	validation	sub-113	97	7	26850.0	26850.0	26850.0	0.0	1	H2-D	1	H2-D:sub-113:26850.0	True
P6-P2-H2-OR	validation	sub-113	97	8	27120.0	27120.0	27120.0	0.0	1	H2-D	1	H2-D:sub-113:27120.0	True
P6-P2-H2-OR	validation	sub-114	97	0	780.0	780.0	780.0	0.0	1	H2-D	1	H2-D:sub-114:780.0	True
P6-P2-H2-OR	validation	sub-114	97	1	17280.0	17280.0	17280.0	0.0	2	P2-D;H2-D	2	H2-D:sub-114:17280.0;P2-D:sub-114:17280.0	True
P6-P2-H2-OR	validation	sub-114	97	2	20040.0	20040.0	20040.0	0.0	1	H2-D	1	H2-D:sub-114:20040.0	True
P6-P2-H2-OR	validation	sub-114	97	3	20850.0	20850.0	20850.0	0.0	1	H2-D	1	H2-D:sub-114:20850.0	True
P6-P2-H2-OR	validation	sub-114	97	4	22320.0	22320.0	22320.0	0.0	1	H2-D	1	H2-D:sub-114:22320.0	True
P6-P2-H2-OR	validation	sub-114	97	5	24120.0	24120.0	24120.0	0.0	1	H2-D	1	H2-D:sub-114:24120.0	True
P6-P2-H2-OR	validation	sub-114	97	6	25260.0	25260.0	25260.0	0.0	1	H2-D	1	H2-D:sub-114:25260.0	True
P6-P2-H2-OR	validation	sub-114	97	7	26100.0	26100.0	26100.0	0.0	1	H2-D	1	H2-D:sub-114:26100.0	True
P6-P2-H2-OR	validation	sub-114	97	8	26970.0	26970.0	26970.0	0.0	1	H2-D	1	H2-D:sub-114:26970.0	True
P6-P2-H2-OR	validation	sub-124	15	0	540.0	540.0	540.0	0.0	1	H2-D	1	H2-D:sub-124:540.0	True
P6-P2-H2-OR	validation	sub-124	15	1	1080.0	1080.0	1080.0	0.0	1	P6-D	1	P6-D:sub-124:1080.0	True
P6-P2-H2-OR	validation	sub-124	15	2	1980.0	1980.0	1980.0	0.0	2	P6-D;P2-D	2	P2-D:sub-124:1980.0;P6-D:sub-124:1980.0	True
P6-P2-H2-OR	validation	sub-124	15	3	2400.0	2400.0	2400.0	0.0	1	H2-D	1	H2-D:sub-124:2400.0	True
P6-P2-H2-OR	validation	sub-124	15	4	19230.0	19230.0	19230.0	0.0	2	P6-D;P2-D	2	P2-D:sub-124:19230.0;P6-D:sub-124:19230.0	True
P6-P2-H2-OR	validation	sub-124	15	5	25770.0	25770.0	25770.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-124:25770.0;P2-D:sub-124:25770.0;P6-D:sub-124:25770.0	True
P6-P2-H2-OR	validation	sub-124	15	6	26220.0	26220.0	26220.0	0.0	1	P6-D	1	P6-D:sub-124:26220.0	True
P6-P2-H2-OR	validation	sub-126	106	0	1260.0	1260.0	1260.0	0.0	2	P2-D;H2-D	2	H2-D:sub-126:1260.0;P2-D:sub-126:1260.0	True
P6-P2-H2-OR	validation	sub-126	106	1	1530.0	1530.0	1530.0	0.0	1	P6-D	1	P6-D:sub-126:1530.0	True
P6-P2-H2-OR	validation	sub-126	106	2	3090.0	3090.0	3090.0	0.0	1	H2-D	1	H2-D:sub-126:3090.0	True
P6-P2-H2-OR	validation	sub-126	106	3	7560.0	7560.0	7560.0	0.0	1	H2-D	1	H2-D:sub-126:7560.0	True
P6-P2-H2-OR	validation	sub-126	106	4	9510.0	9510.0	9510.0	0.0	1	H2-D	1	H2-D:sub-126:9510.0	True
P6-P2-H2-OR	validation	sub-126	106	5	14640.0	14640.0	14640.0	0.0	1	H2-D	1	H2-D:sub-126:14640.0	True
P6-P2-H2-OR	validation	sub-126	106	6	15000.0	15000.0	15000.0	0.0	1	H2-D	1	H2-D:sub-126:15000.0	True
P6-P2-H2-OR	validation	sub-126	106	7	19350.0	19350.0	19350.0	0.0	1	H2-D	1	H2-D:sub-126:19350.0	True
P6-P2-H2-OR	validation	sub-126	106	8	19410.0	19410.0	19410.0	0.0	1	H2-D	1	H2-D:sub-126:19410.0	True
P6-P2-H2-OR	validation	sub-126	106	9	19710.0	19710.0	19740.0	30.0	2	P6-D;H2-D	2	H2-D:sub-126:19710.0;P6-D:sub-126:19740.0	True
P6-P2-H2-OR	validation	sub-126	106	10	20040.0	20040.0	20040.0	0.0	2	P6-D;H2-D	2	H2-D:sub-126:20040.0;P6-D:sub-126:20040.0	True
P6-P2-H2-OR	validation	sub-126	106	11	23430.0	23430.0	23430.0	0.0	1	H2-D	1	H2-D:sub-126:23430.0	True
P6-P2-H2-OR	validation	sub-126	106	12	23970.0	23970.0	23970.0	0.0	1	H2-D	1	H2-D:sub-126:23970.0	True
P6-P2-H2-OR	validation	sub-126	106	13	24030.0	24030.0	24030.0	0.0	2	P6-D;P2-D	2	P2-D:sub-126:24030.0;P6-D:sub-126:24030.0	True
P6-P2-H2-OR	validation	sub-2	89	0	2880.0	2880.0	2880.0	0.0	1	H2-D	1	H2-D:sub-2:2880.0	True
P6-P2-H2-OR	validation	sub-2	89	1	2970.0	2970.0	2970.0	0.0	1	H2-D	1	H2-D:sub-2:2970.0	True
P6-P2-H2-OR	validation	sub-2	89	2	5880.0	5880.0	5880.0	0.0	1	H2-D	1	H2-D:sub-2:5880.0	True
P6-P2-H2-OR	validation	sub-2	89	3	5940.0	5940.0	5940.0	0.0	1	H2-D	1	H2-D:sub-2:5940.0	True
P6-P2-H2-OR	validation	sub-2	89	4	6000.0	6000.0	6000.0	0.0	1	H2-D	1	H2-D:sub-2:6000.0	True
P6-P2-H2-OR	validation	sub-2	89	5	15960.0	15960.0	15960.0	0.0	1	P6-D	1	P6-D:sub-2:15960.0	True
P6-P2-H2-OR	validation	sub-2	89	6	16470.0	16470.0	16470.0	0.0	2	P6-D;H2-D	2	H2-D:sub-2:16470.0;P6-D:sub-2:16470.0	True
P6-P2-H2-OR	validation	sub-2	89	7	19230.0	19230.0	19230.0	0.0	1	H2-D	1	H2-D:sub-2:19230.0	True
P6-P2-H2-OR	validation	sub-2	89	8	19830.0	19830.0	19830.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-2:19830.0;P2-D:sub-2:19830.0;P6-D:sub-2:19830.0	True
P6-P2-H2-OR	validation	sub-2	89	9	21000.0	21000.0	21000.0	0.0	1	H2-D	1	H2-D:sub-2:21000.0	True
P6-P2-H2-OR	validation	sub-2	89	10	21330.0	21330.0	21330.0	0.0	2	P6-D;H2-D	2	H2-D:sub-2:21330.0;P6-D:sub-2:21330.0	True
P6-P2-H2-OR	validation	sub-2	89	11	21600.0	21600.0	21600.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-2:21600.0;P2-D:sub-2:21600.0;P6-D:sub-2:21600.0	True
P6-P2-H2-OR	validation	sub-2	89	12	21780.0	21780.0	21780.0	0.0	2	P2-D;H2-D	2	H2-D:sub-2:21780.0;P2-D:sub-2:21780.0	True
P6-P2-H2-OR	validation	sub-2	89	13	22290.0	22290.0	22320.0	30.0	2	P2-D;H2-D	2	H2-D:sub-2:22290.0;P2-D:sub-2:22320.0	True
P6-P2-H2-OR	validation	sub-2	89	14	22890.0	22890.0	22890.0	0.0	1	H2-D	1	H2-D:sub-2:22890.0	True
P6-P2-H2-OR	validation	sub-2	89	15	25290.0	25290.0	25290.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-2:25290.0;P2-D:sub-2:25290.0;P6-D:sub-2:25290.0	True
P6-P2-H2-OR	validation	sub-2	89	16	25740.0	25740.0	25740.0	0.0	1	H2-D	1	H2-D:sub-2:25740.0	True
P6-P2-H2-OR	validation	sub-2	89	17	26490.0	26490.0	26490.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-2:26490.0;P2-D:sub-2:26490.0;P6-D:sub-2:26490.0	True
P6-P2-H2-OR	validation	sub-2	89	18	26820.0	26820.0	26820.0	0.0	2	P2-D;H2-D	2	H2-D:sub-2:26820.0;P2-D:sub-2:26820.0	True
P6-P2-H2-OR	validation	sub-23	15	0	330.0	330.0	330.0	0.0	1	P6-D	1	P6-D:sub-23:330.0	True
P6-P2-H2-OR	validation	sub-23	15	1	1470.0	1470.0	1500.0	30.0	2	P2-D;H2-D	2	P2-D:sub-23:1470.0;H2-D:sub-23:1500.0	True
P6-P2-H2-OR	validation	sub-23	15	2	2400.0	2400.0	2430.0	30.0	2	P6-D;H2-D	2	H2-D:sub-23:2400.0;P6-D:sub-23:2430.0	True
P6-P2-H2-OR	validation	sub-23	15	3	3840.0	3840.0	3840.0	0.0	1	H2-D	1	H2-D:sub-23:3840.0	True
P6-P2-H2-OR	validation	sub-23	15	4	18060.0	18060.0	18060.0	0.0	1	P6-D	1	P6-D:sub-23:18060.0	True
P6-P2-H2-OR	validation	sub-23	15	5	20430.0	20430.0	20430.0	0.0	1	P6-D	1	P6-D:sub-23:20430.0	True
P6-P2-H2-OR	validation	sub-23	15	6	22860.0	22860.0	22860.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-23:22860.0;P2-D:sub-23:22860.0;P6-D:sub-23:22860.0	True
P6-P2-H2-OR	validation	sub-23	15	7	24330.0	24330.0	24330.0	0.0	1	P6-D	1	P6-D:sub-23:24330.0	True
P6-P2-H2-OR	validation	sub-23	15	8	25410.0	25410.0	25410.0	0.0	1	P6-D	1	P6-D:sub-23:25410.0	True
P6-P2-H2-OR	validation	sub-23	15	9	26820.0	26820.0	26820.0	0.0	1	P6-D	1	P6-D:sub-23:26820.0	True
P6-P2-H2-OR	validation	sub-23	15	10	27060.0	27060.0	27060.0	0.0	1	P6-D	1	P6-D:sub-23:27060.0	True
P6-P2-H2-OR	validation	sub-23	15	11	28290.0	28290.0	28290.0	0.0	1	P6-D	1	P6-D:sub-23:28290.0	True
P6-P2-H2-OR	validation	sub-23	15	12	30300.0	30300.0	30300.0	0.0	1	H2-D	1	H2-D:sub-23:30300.0	True
P6-P2-H2-OR	validation	sub-23	15	13	30450.0	30450.0	30450.0	0.0	1	H2-D	1	H2-D:sub-23:30450.0	True
P6-P2-H2-OR	validation	sub-23	15	14	31170.0	31170.0	31170.0	0.0	2	P6-D;P2-D	2	P2-D:sub-23:31170.0;P6-D:sub-23:31170.0	True
