subject	pid	condition	channel	target_snr_db	achieved_snr_db	absolute_snr_error_db	noise_scale	valid_samples	calibration_pass
sub-117	98	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000004	3.552713678800501e-15	4.432794446008544	3045120	True
sub-117	98	TRAIN-BOTH-20DB	HB_2	20.0	20.000000000000004	3.552713678800501e-15	23.844801154459844	3045120	True
sub-117	98	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	14.017726848731286	3045120	True
sub-117	98	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	75.40388200190554	3045120	True
sub-117	98	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	14.017726848731286	3045120	True
sub-117	98	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	75.40388200190554	3045120	True
sub-118	99	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000004	3.552713678800501e-15	6.697260268955987	3398400	True
sub-118	99	TRAIN-BOTH-20DB	HB_2	20.0	20.0	0.0	6.899545173200241	3398400	True
sub-118	99	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	21.178596532852787	3398400	True
sub-118	99	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	21.81827756653369	3398400	True
sub-118	99	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	21.178596532852787	3398400	True
sub-118	99	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	21.81827756653369	3398400	True
sub-119	99	TRAIN-BOTH-20DB	HB_1	20.0	20.0	0.0	6.21420725759736	3448320	True
sub-119	99	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	6.182841978794221	3448320	True
sub-119	99	TRAIN-BOTH-10DB	HB_1	10.0	10.0	0.0	19.65104878635634	3448320	True
sub-119	99	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	19.551863065892217	3448320	True
sub-119	99	TRAIN-HB1-10DB	HB_1	10.0	10.0	0.0	19.65104878635634	3448320	True
sub-119	99	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	19.551863065892217	3448320	True
sub-120	99	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	2.895344939184145	3029760	True
sub-120	99	TRAIN-BOTH-20DB	HB_2	20.0	20.000000000000004	3.552713678800501e-15	3.875937835955595	3029760	True
sub-120	99	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	9.155884619663595	3029760	True
sub-120	99	TRAIN-BOTH-10DB	HB_2	10.0	10.0	0.0	12.25679163084375	3029760	True
sub-120	99	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	9.155884619663595	3029760	True
sub-120	99	TRAIN-HB2-10DB	HB_2	10.0	10.0	0.0	12.25679163084375	3029760	True
sub-121	100	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000004	3.552713678800501e-15	18.870222374635848	3429120	True
sub-121	100	TRAIN-BOTH-20DB	HB_2	20.0	20.000000000000004	3.552713678800501e-15	11.404352648821952	3429120	True
sub-121	100	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	59.67288265772044	3429120	True
sub-121	100	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	36.06372961005174	3429120	True
sub-121	100	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	59.67288265772044	3429120	True
sub-121	100	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	36.06372961005174	3429120	True
sub-122	101	TRAIN-BOTH-20DB	HB_1	20.0	20.0	0.0	5.100240169551975	3363840	True
sub-122	101	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	3.1332304739023504	3363840	True
sub-122	101	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000007	7.105427357601002e-15	16.128375549667595	3363840	True
sub-122	101	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	9.908144731780187	3363840	True
sub-122	101	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000007	7.105427357601002e-15	16.128375549667595	3363840	True
sub-122	101	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	9.908144731780187	3363840	True
sub-125	104	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000004	3.552713678800501e-15	3.707402816845319	3744000	True
sub-125	104	TRAIN-BOTH-20DB	HB_2	20.0	20.000000000000004	3.552713678800501e-15	4.344960289812659	3744000	True
sub-125	104	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	11.723837104955274	3744000	True
sub-125	104	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	13.7399708587933	3744000	True
sub-125	104	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	11.723837104955274	3744000	True
sub-125	104	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	13.7399708587933	3744000	True
sub-128	108	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000004	3.552713678800501e-15	7.928929925723884	3148800	True
sub-128	108	TRAIN-BOTH-20DB	HB_2	20.0	20.0	0.0	7.855227059667302	3148800	True
sub-128	108	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999996	3.552713678800501e-15	25.073477973157168	3148800	True
sub-128	108	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	24.840409046336053	3148800	True
sub-128	108	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999996	3.552713678800501e-15	25.073477973157168	3148800	True
sub-128	108	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	24.840409046336053	3148800	True
