subject	role	exists	bytes	relative_path
sub-65	psg_channels	True	265	sub-65/eeg/sub-65_task-Sleep_acq-psg_channels.tsv
sub-65	psg_sidecar	True	497	sub-65/eeg/sub-65_task-Sleep_acq-psg_eeg.json
sub-65	psg_events_json	True	1022	sub-65/eeg/sub-65_task-Sleep_acq-psg_events.json
sub-65	psg_events_tsv	True	28099	sub-65/eeg/sub-65_task-Sleep_acq-psg_events.tsv
sub-66	scan_metadata	True	93	sub-66/sub-66_scans.tsv
sub-66	headband_channels	True	237	sub-66/eeg/sub-66_task-Sleep_acq-headband_channels.tsv
sub-66	headband_sidecar	True	513	sub-66/eeg/sub-66_task-Sleep_acq-headband_eeg.json
sub-66	headband_events_json	True	837	sub-66/eeg/sub-66_task-Sleep_acq-headband_events.json
sub-66	headband_events_tsv	True	31849	sub-66/eeg/sub-66_task-Sleep_acq-headband_events.tsv
sub-66	psg_channels	True	265	sub-66/eeg/sub-66_task-Sleep_acq-psg_channels.tsv
sub-66	psg_sidecar	True	497	sub-66/eeg/sub-66_task-Sleep_acq-psg_eeg.json
sub-66	psg_events_json	True	1022	sub-66/eeg/sub-66_task-Sleep_acq-psg_events.json
sub-66	psg_events_tsv	True	33991	sub-66/eeg/sub-66_task-Sleep_acq-psg_events.tsv
sub-67	scan_metadata	True	93	sub-67/sub-67_scans.tsv
sub-67	headband_channels	True	237	sub-67/eeg/sub-67_task-Sleep_acq-headband_channels.tsv
sub-67	headband_sidecar	True	513	sub-67/eeg/sub-67_task-Sleep_acq-headband_eeg.json
sub-67	headband_events_json	True	837	sub-67/eeg/sub-67_task-Sleep_acq-headband_events.json
sub-67	headband_events_tsv	True	27105	sub-67/eeg/sub-67_task-Sleep_acq-headband_events.tsv
sub-67	psg_channels	True	265	sub-67/eeg/sub-67_task-Sleep_acq-psg_channels.tsv
sub-67	psg_sidecar	True	497	sub-67/eeg/sub-67_task-Sleep_acq-psg_eeg.json
sub-67	psg_events_json	True	1022	sub-67/eeg/sub-67_task-Sleep_acq-psg_events.json
sub-67	psg_events_tsv	True	28963	sub-67/eeg/sub-67_task-Sleep_acq-psg_events.tsv
sub-68	scan_metadata	True	93	sub-68/sub-68_scans.tsv
sub-68	headband_channels	True	237	sub-68/eeg/sub-68_task-Sleep_acq-headband_channels.tsv
sub-68	headband_sidecar	True	513	sub-68/eeg/sub-68_task-Sleep_acq-headband_eeg.json
sub-68	headband_events_json	True	837	sub-68/eeg/sub-68_task-Sleep_acq-headband_events.json
sub-68	headband_events_tsv	True	25486	sub-68/eeg/sub-68_task-Sleep_acq-headband_events.tsv
sub-68	psg_channels	True	265	sub-68/eeg/sub-68_task-Sleep_acq-psg_channels.tsv
sub-68	psg_sidecar	True	497	sub-68/eeg/sub-68_task-Sleep_acq-psg_eeg.json
sub-68	psg_events_json	True	1022	sub-68/eeg/sub-68_task-Sleep_acq-psg_events.json
sub-68	psg_events_tsv	True	27242	sub-68/eeg/sub-68_task-Sleep_acq-psg_events.tsv
sub-69	scan_metadata	True	93	sub-69/sub-69_scans.tsv
sub-69	headband_channels	True	237	sub-69/eeg/sub-69_task-Sleep_acq-headband_channels.tsv
sub-69	headband_sidecar	True	513	sub-69/eeg/sub-69_task-Sleep_acq-headband_eeg.json
sub-69	headband_events_json	True	837	sub-69/eeg/sub-69_task-Sleep_acq-headband_events.json
sub-69	headband_events_tsv	True	29476	sub-69/eeg/sub-69_task-Sleep_acq-headband_events.tsv
sub-69	psg_channels	True	265	sub-69/eeg/sub-69_task-Sleep_acq-psg_channels.tsv
sub-69	psg_sidecar	True	497	sub-69/eeg/sub-69_task-Sleep_acq-psg_eeg.json
sub-69	psg_events_json	True	1022	sub-69/eeg/sub-69_task-Sleep_acq-psg_events.json
sub-69	psg_events_tsv	True	31491	sub-69/eeg/sub-69_task-Sleep_acq-psg_events.tsv
sub-70	scan_metadata	True	93	sub-70/sub-70_scans.tsv
sub-70	headband_channels	True	237	sub-70/eeg/sub-70_task-Sleep_acq-headband_channels.tsv
sub-70	headband_sidecar	True	513	sub-70/eeg/sub-70_task-Sleep_acq-headband_eeg.json
sub-70	headband_events_json	True	837	sub-70/eeg/sub-70_task-Sleep_acq-headband_events.json
sub-70	headband_events_tsv	True	26055	sub-70/eeg/sub-70_task-Sleep_acq-headband_events.tsv
sub-70	psg_channels	True	265	sub-70/eeg/sub-70_task-Sleep_acq-psg_channels.tsv
sub-70	psg_sidecar	True	497	sub-70/eeg/sub-70_task-Sleep_acq-psg_eeg.json
sub-70	psg_events_json	True	1022	sub-70/eeg/sub-70_task-Sleep_acq-psg_events.json
sub-70	psg_events_tsv	True	27848	sub-70/eeg/sub-70_task-Sleep_acq-psg_events.tsv
sub-71	scan_metadata	True	93	sub-71/sub-71_scans.tsv
sub-71	headband_channels	True	237	sub-71/eeg/sub-71_task-Sleep_acq-headband_channels.tsv
sub-71	headband_sidecar	True	513	sub-71/eeg/sub-71_task-Sleep_acq-headband_eeg.json
sub-71	headband_events_json	True	837	sub-71/eeg/sub-71_task-Sleep_acq-headband_events.json
sub-71	headband_events_tsv	True	32877	sub-71/eeg/sub-71_task-Sleep_acq-headband_events.tsv
sub-71	psg_channels	True	265	sub-71/eeg/sub-71_task-Sleep_acq-psg_channels.tsv
sub-71	psg_sidecar	True	497	sub-71/eeg/sub-71_task-Sleep_acq-psg_eeg.json
sub-71	psg_events_json	True	1022	sub-71/eeg/sub-71_task-Sleep_acq-psg_events.json
sub-71	psg_events_tsv	True	35043	sub-71/eeg/sub-71_task-Sleep_acq-psg_events.tsv
sub-72	scan_metadata	True	93	sub-72/sub-72_scans.tsv
sub-72	headband_channels	True	237	sub-72/eeg/sub-72_task-Sleep_acq-headband_channels.tsv
sub-72	headband_sidecar	True	513	sub-72/eeg/sub-72_task-Sleep_acq-headband_eeg.json
sub-72	headband_events_json	True	837	sub-72/eeg/sub-72_task-Sleep_acq-headband_events.json
sub-72	headband_events_tsv	True	28460	sub-72/eeg/sub-72_task-Sleep_acq-headband_events.tsv
sub-72	psg_channels	True	265	sub-72/eeg/sub-72_task-Sleep_acq-psg_channels.tsv
sub-72	psg_sidecar	True	497	sub-72/eeg/sub-72_task-Sleep_acq-psg_eeg.json
sub-72	psg_events_json	True	1022	sub-72/eeg/sub-72_task-Sleep_acq-psg_events.json
sub-72	psg_events_tsv	True	30311	sub-72/eeg/sub-72_task-Sleep_acq-psg_events.tsv
sub-73	scan_metadata	True	93	sub-73/sub-73_scans.tsv
sub-73	headband_channels	True	237	sub-73/eeg/sub-73_task-Sleep_acq-headband_channels.tsv
sub-73	headband_sidecar	True	513	sub-73/eeg/sub-73_task-Sleep_acq-headband_eeg.json
sub-73	headband_events_json	True	837	sub-73/eeg/sub-73_task-Sleep_acq-headband_events.json
sub-73	headband_events_tsv	True	25336	sub-73/eeg/sub-73_task-Sleep_acq-headband_events.tsv
sub-73	psg_channels	True	265	sub-73/eeg/sub-73_task-Sleep_acq-psg_channels.tsv
sub-73	psg_sidecar	True	497	sub-73/eeg/sub-73_task-Sleep_acq-psg_eeg.json
sub-73	psg_events_json	True	1022	sub-73/eeg/sub-73_task-Sleep_acq-psg_events.json
sub-73	psg_events_tsv	True	27080	sub-73/eeg/sub-73_task-Sleep_acq-psg_events.tsv
sub-74	scan_metadata	True	93	sub-74/sub-74_scans.tsv
sub-74	headband_channels	True	237	sub-74/eeg/sub-74_task-Sleep_acq-headband_channels.tsv
sub-74	headband_sidecar	True	513	sub-74/eeg/sub-74_task-Sleep_acq-headband_eeg.json
sub-74	headband_events_json	True	837	sub-74/eeg/sub-74_task-Sleep_acq-headband_events.json
sub-74	headband_events_tsv	True	28455	sub-74/eeg/sub-74_task-Sleep_acq-headband_events.tsv
sub-74	psg_channels	True	265	sub-74/eeg/sub-74_task-Sleep_acq-psg_channels.tsv
sub-74	psg_sidecar	True	497	sub-74/eeg/sub-74_task-Sleep_acq-psg_eeg.json
sub-74	psg_events_json	True	1022	sub-74/eeg/sub-74_task-Sleep_acq-psg_events.json
sub-74	psg_events_tsv	True	30403	sub-74/eeg/sub-74_task-Sleep_acq-psg_events.tsv
sub-75	scan_metadata	True	93	sub-75/sub-75_scans.tsv
sub-75	headband_channels	True	237	sub-75/eeg/sub-75_task-Sleep_acq-headband_channels.tsv
sub-75	headband_sidecar	True	513	sub-75/eeg/sub-75_task-Sleep_acq-headband_eeg.json
sub-75	headband_events_json	True	837	sub-75/eeg/sub-75_task-Sleep_acq-headband_events.json
sub-75	headband_events_tsv	True	25352	sub-75/eeg/sub-75_task-Sleep_acq-headband_events.tsv
sub-75	psg_channels	True	265	sub-75/eeg/sub-75_task-Sleep_acq-psg_channels.tsv
sub-75	psg_sidecar	True	497	sub-75/eeg/sub-75_task-Sleep_acq-psg_eeg.json
sub-75	psg_events_json	True	1022	sub-75/eeg/sub-75_task-Sleep_acq-psg_events.json
sub-75	psg_events_tsv	True	27020	sub-75/eeg/sub-75_task-Sleep_acq-psg_events.tsv
sub-76	scan_metadata	True	93	sub-76/sub-76_scans.tsv
sub-76	headband_channels	True	237	sub-76/eeg/sub-76_task-Sleep_acq-headband_channels.tsv
sub-76	headband_sidecar	True	513	sub-76/eeg/sub-76_task-Sleep_acq-headband_eeg.json
sub-76	headband_events_json	True	837	sub-76/eeg/sub-76_task-Sleep_acq-headband_events.json
sub-76	headband_events_tsv	True	30962	sub-76/eeg/sub-76_task-Sleep_acq-headband_events.tsv
sub-76	psg_channels	True	265	sub-76/eeg/sub-76_task-Sleep_acq-psg_channels.tsv
sub-76	psg_sidecar	True	497	sub-76/eeg/sub-76_task-Sleep_acq-psg_eeg.json
sub-76	psg_events_json	True	1022	sub-76/eeg/sub-76_task-Sleep_acq-psg_events.json
sub-76	psg_events_tsv	True	32931	sub-76/eeg/sub-76_task-Sleep_acq-psg_events.tsv
sub-77	scan_metadata	True	93	sub-77/sub-77_scans.tsv
sub-77	headband_channels	True	237	sub-77/eeg/sub-77_task-Sleep_acq-headband_channels.tsv
sub-77	headband_sidecar	True	513	sub-77/eeg/sub-77_task-Sleep_acq-headband_eeg.json
sub-77	headband_events_json	True	837	sub-77/eeg/sub-77_task-Sleep_acq-headband_events.json
sub-77	headband_events_tsv	True	31990	sub-77/eeg/sub-77_task-Sleep_acq-headband_events.tsv
sub-77	psg_channels	True	265	sub-77/eeg/sub-77_task-Sleep_acq-psg_channels.tsv
sub-77	psg_sidecar	True	497	sub-77/eeg/sub-77_task-Sleep_acq-psg_eeg.json
sub-77	psg_events_json	True	1022	sub-77/eeg/sub-77_task-Sleep_acq-psg_events.json
sub-77	psg_events_tsv	True	33891	sub-77/eeg/sub-77_task-Sleep_acq-psg_events.tsv
sub-78	scan_metadata	True	93	sub-78/sub-78_scans.tsv
sub-78	headband_channels	True	237	sub-78/eeg/sub-78_task-Sleep_acq-headband_channels.tsv
sub-78	headband_sidecar	True	513	sub-78/eeg/sub-78_task-Sleep_acq-headband_eeg.json
sub-78	headband_events_json	True	837	sub-78/eeg/sub-78_task-Sleep_acq-headband_events.json
sub-78	headband_events_tsv	True	25790	sub-78/eeg/sub-78_task-Sleep_acq-headband_events.tsv
sub-78	psg_channels	True	265	sub-78/eeg/sub-78_task-Sleep_acq-psg_channels.tsv
sub-78	psg_sidecar	True	497	sub-78/eeg/sub-78_task-Sleep_acq-psg_eeg.json
sub-78	psg_events_json	True	1022	sub-78/eeg/sub-78_task-Sleep_acq-psg_events.json
sub-78	psg_events_tsv	True	27555	sub-78/eeg/sub-78_task-Sleep_acq-psg_events.tsv
sub-79	scan_metadata	True	93	sub-79/sub-79_scans.tsv
sub-79	headband_channels	True	237	sub-79/eeg/sub-79_task-Sleep_acq-headband_channels.tsv
sub-79	headband_sidecar	True	513	sub-79/eeg/sub-79_task-Sleep_acq-headband_eeg.json
sub-79	headband_events_json	True	837	sub-79/eeg/sub-79_task-Sleep_acq-headband_events.json
sub-79	headband_events_tsv	True	30406	sub-79/eeg/sub-79_task-Sleep_acq-headband_events.tsv
sub-79	psg_channels	True	265	sub-79/eeg/sub-79_task-Sleep_acq-psg_channels.tsv
sub-79	psg_sidecar	True	497	sub-79/eeg/sub-79_task-Sleep_acq-psg_eeg.json
sub-79	psg_events_json	True	1022	sub-79/eeg/sub-79_task-Sleep_acq-psg_events.json
sub-79	psg_events_tsv	True	32493	sub-79/eeg/sub-79_task-Sleep_acq-psg_events.tsv
sub-80	scan_metadata	True	93	sub-80/sub-80_scans.tsv
sub-80	headband_channels	True	237	sub-80/eeg/sub-80_task-Sleep_acq-headband_channels.tsv
sub-80	headband_sidecar	True	513	sub-80/eeg/sub-80_task-Sleep_acq-headband_eeg.json
sub-80	headband_events_json	True	837	sub-80/eeg/sub-80_task-Sleep_acq-headband_events.json
sub-80	headband_events_tsv	True	23985	sub-80/eeg/sub-80_task-Sleep_acq-headband_events.tsv
sub-80	psg_channels	True	265	sub-80/eeg/sub-80_task-Sleep_acq-psg_channels.tsv
sub-80	psg_sidecar	True	497	sub-80/eeg/sub-80_task-Sleep_acq-psg_eeg.json
sub-80	psg_events_json	True	1022	sub-80/eeg/sub-80_task-Sleep_acq-psg_events.json
sub-80	psg_events_tsv	True	25635	sub-80/eeg/sub-80_task-Sleep_acq-psg_events.tsv
sub-81	scan_metadata	True	93	sub-81/sub-81_scans.tsv
sub-81	headband_channels	True	237	sub-81/eeg/sub-81_task-Sleep_acq-headband_channels.tsv
sub-81	headband_sidecar	True	513	sub-81/eeg/sub-81_task-Sleep_acq-headband_eeg.json
sub-81	headband_events_json	True	837	sub-81/eeg/sub-81_task-Sleep_acq-headband_events.json
sub-81	headband_events_tsv	True	26538	sub-81/eeg/sub-81_task-Sleep_acq-headband_events.tsv
sub-81	psg_channels	True	265	sub-81/eeg/sub-81_task-Sleep_acq-psg_channels.tsv
sub-81	psg_sidecar	True	497	sub-81/eeg/sub-81_task-Sleep_acq-psg_eeg.json
sub-81	psg_events_json	True	1022	sub-81/eeg/sub-81_task-Sleep_acq-psg_events.json
sub-81	psg_events_tsv	True	28355	sub-81/eeg/sub-81_task-Sleep_acq-psg_events.tsv
sub-82	scan_metadata	True	93	sub-82/sub-82_scans.tsv
sub-82	headband_channels	True	237	sub-82/eeg/sub-82_task-Sleep_acq-headband_channels.tsv
sub-82	headband_sidecar	True	513	sub-82/eeg/sub-82_task-Sleep_acq-headband_eeg.json
sub-82	headband_events_json	True	837	sub-82/eeg/sub-82_task-Sleep_acq-headband_events.json
sub-82	headband_events_tsv	True	26047	sub-82/eeg/sub-82_task-Sleep_acq-headband_events.tsv
sub-82	psg_channels	True	265	sub-82/eeg/sub-82_task-Sleep_acq-psg_channels.tsv
sub-82	psg_sidecar	True	497	sub-82/eeg/sub-82_task-Sleep_acq-psg_eeg.json
sub-82	psg_events_json	True	1022	sub-82/eeg/sub-82_task-Sleep_acq-psg_events.json
sub-82	psg_events_tsv	True	27812	sub-82/eeg/sub-82_task-Sleep_acq-psg_events.tsv
sub-83	scan_metadata	True	93	sub-83/sub-83_scans.tsv
sub-83	headband_channels	True	237	sub-83/eeg/sub-83_task-Sleep_acq-headband_channels.tsv
sub-83	headband_sidecar	True	513	sub-83/eeg/sub-83_task-Sleep_acq-headband_eeg.json
sub-83	headband_events_json	True	837	sub-83/eeg/sub-83_task-Sleep_acq-headband_events.json
sub-83	headband_events_tsv	True	26715	sub-83/eeg/sub-83_task-Sleep_acq-headband_events.tsv
sub-83	psg_channels	True	265	sub-83/eeg/sub-83_task-Sleep_acq-psg_channels.tsv
sub-83	psg_sidecar	True	497	sub-83/eeg/sub-83_task-Sleep_acq-psg_eeg.json
sub-83	psg_events_json	True	1022	sub-83/eeg/sub-83_task-Sleep_acq-psg_events.json
sub-83	psg_events_tsv	True	28548	sub-83/eeg/sub-83_task-Sleep_acq-psg_events.tsv
sub-84	scan_metadata	True	93	sub-84/sub-84_scans.tsv
sub-84	headband_channels	True	237	sub-84/eeg/sub-84_task-Sleep_acq-headband_channels.tsv
sub-84	headband_sidecar	True	513	sub-84/eeg/sub-84_task-Sleep_acq-headband_eeg.json
sub-84	headband_events_json	True	837	sub-84/eeg/sub-84_task-Sleep_acq-headband_events.json
sub-84	headband_events_tsv	True	29967	sub-84/eeg/sub-84_task-Sleep_acq-headband_events.tsv
sub-84	psg_channels	True	265	sub-84/eeg/sub-84_task-Sleep_acq-psg_channels.tsv
sub-84	psg_sidecar	True	497	sub-84/eeg/sub-84_task-Sleep_acq-psg_eeg.json
sub-84	psg_events_json	True	1022	sub-84/eeg/sub-84_task-Sleep_acq-psg_events.json
sub-84	psg_events_tsv	True	31939	sub-84/eeg/sub-84_task-Sleep_acq-psg_events.tsv
sub-85	scan_metadata	True	93	sub-85/sub-85_scans.tsv
sub-85	headband_channels	True	237	sub-85/eeg/sub-85_task-Sleep_acq-headband_channels.tsv
sub-85	headband_sidecar	True	513	sub-85/eeg/sub-85_task-Sleep_acq-headband_eeg.json
sub-85	headband_events_json	True	837	sub-85/eeg/sub-85_task-Sleep_acq-headband_events.json
sub-85	headband_events_tsv	True	31853	sub-85/eeg/sub-85_task-Sleep_acq-headband_events.tsv
sub-85	psg_channels	True	265	sub-85/eeg/sub-85_task-Sleep_acq-psg_channels.tsv
sub-85	psg_sidecar	True	497	sub-85/eeg/sub-85_task-Sleep_acq-psg_eeg.json
sub-85	psg_events_json	True	1022	sub-85/eeg/sub-85_task-Sleep_acq-psg_events.json
sub-85	psg_events_tsv	True	34169	sub-85/eeg/sub-85_task-Sleep_acq-psg_events.tsv
sub-86	scan_metadata	True	93	sub-86/sub-86_scans.tsv
sub-86	headband_channels	True	237	sub-86/eeg/sub-86_task-Sleep_acq-headband_channels.tsv
sub-86	headband_sidecar	True	513	sub-86/eeg/sub-86_task-Sleep_acq-headband_eeg.json
sub-86	headband_events_json	True	837	sub-86/eeg/sub-86_task-Sleep_acq-headband_events.json
sub-86	headband_events_tsv	True	27706	sub-86/eeg/sub-86_task-Sleep_acq-headband_events.tsv
sub-86	psg_channels	True	265	sub-86/eeg/sub-86_task-Sleep_acq-psg_channels.tsv
sub-86	psg_sidecar	True	497	sub-86/eeg/sub-86_task-Sleep_acq-psg_eeg.json
sub-86	psg_events_json	True	1022	sub-86/eeg/sub-86_task-Sleep_acq-psg_events.json
sub-86	psg_events_tsv	True	29603	sub-86/eeg/sub-86_task-Sleep_acq-psg_events.tsv
sub-87	scan_metadata	True	93	sub-87/sub-87_scans.tsv
sub-87	headband_channels	True	237	sub-87/eeg/sub-87_task-Sleep_acq-headband_channels.tsv
sub-87	headband_sidecar	True	513	sub-87/eeg/sub-87_task-Sleep_acq-headband_eeg.json
sub-87	headband_events_json	True	837	sub-87/eeg/sub-87_task-Sleep_acq-headband_events.json
sub-87	headband_events_tsv	True	28096	sub-87/eeg/sub-87_task-Sleep_acq-headband_events.tsv
sub-87	psg_channels	True	265	sub-87/eeg/sub-87_task-Sleep_acq-psg_channels.tsv
sub-87	psg_sidecar	True	497	sub-87/eeg/sub-87_task-Sleep_acq-psg_eeg.json
sub-87	psg_events_json	True	1022	sub-87/eeg/sub-87_task-Sleep_acq-psg_events.json
sub-87	psg_events_tsv	True	30019	sub-87/eeg/sub-87_task-Sleep_acq-psg_events.tsv
sub-88	scan_metadata	True	93	sub-88/sub-88_scans.tsv
sub-88	headband_channels	True	237	sub-88/eeg/sub-88_task-Sleep_acq-headband_channels.tsv
sub-88	headband_sidecar	True	513	sub-88/eeg/sub-88_task-Sleep_acq-headband_eeg.json
sub-88	headband_events_json	True	837	sub-88/eeg/sub-88_task-Sleep_acq-headband_events.json
sub-88	headband_events_tsv	True	26431	sub-88/eeg/sub-88_task-Sleep_acq-headband_events.tsv
sub-88	psg_channels	True	265	sub-88/eeg/sub-88_task-Sleep_acq-psg_channels.tsv
sub-88	psg_sidecar	True	497	sub-88/eeg/sub-88_task-Sleep_acq-psg_eeg.json
sub-88	psg_events_json	True	1022	sub-88/eeg/sub-88_task-Sleep_acq-psg_events.json
sub-88	psg_events_tsv	True	28099	sub-88/eeg/sub-88_task-Sleep_acq-psg_events.tsv
sub-89	scan_metadata	True	93	sub-89/sub-89_scans.tsv
sub-89	headband_channels	True	237	sub-89/eeg/sub-89_task-Sleep_acq-headband_channels.tsv
sub-89	headband_sidecar	True	513	sub-89/eeg/sub-89_task-Sleep_acq-headband_eeg.json
sub-89	headband_events_json	True	837	sub-89/eeg/sub-89_task-Sleep_acq-headband_events.json
sub-89	headband_events_tsv	True	28608	sub-89/eeg/sub-89_task-Sleep_acq-headband_events.tsv
sub-89	psg_channels	True	265	sub-89/eeg/sub-89_task-Sleep_acq-psg_channels.tsv
sub-89	psg_sidecar	True	497	sub-89/eeg/sub-89_task-Sleep_acq-psg_eeg.json
sub-89	psg_events_json	True	1022	sub-89/eeg/sub-89_task-Sleep_acq-psg_events.json
sub-89	psg_events_tsv	True	30563	sub-89/eeg/sub-89_task-Sleep_acq-psg_events.tsv
sub-90	scan_metadata	True	93	sub-90/sub-90_scans.tsv
sub-90	headband_channels	True	237	sub-90/eeg/sub-90_task-Sleep_acq-headband_channels.tsv
sub-90	headband_sidecar	True	513	sub-90/eeg/sub-90_task-Sleep_acq-headband_eeg.json
sub-90	headband_events_json	True	837	sub-90/eeg/sub-90_task-Sleep_acq-headband_events.json
sub-90	headband_events_tsv	True	30644	sub-90/eeg/sub-90_task-Sleep_acq-headband_events.tsv
sub-90	psg_channels	True	265	sub-90/eeg/sub-90_task-Sleep_acq-psg_channels.tsv
sub-90	psg_sidecar	True	497	sub-90/eeg/sub-90_task-Sleep_acq-psg_eeg.json
sub-90	psg_events_json	True	1022	sub-90/eeg/sub-90_task-Sleep_acq-psg_events.json
sub-90	psg_events_tsv	True	32680	sub-90/eeg/sub-90_task-Sleep_acq-psg_events.tsv
sub-91	scan_metadata	True	93	sub-91/sub-91_scans.tsv
sub-91	headband_channels	True	237	sub-91/eeg/sub-91_task-Sleep_acq-headband_channels.tsv
sub-91	headband_sidecar	True	513	sub-91/eeg/sub-91_task-Sleep_acq-headband_eeg.json
sub-91	headband_events_json	True	837	sub-91/eeg/sub-91_task-Sleep_acq-headband_events.json
sub-91	headband_events_tsv	True	30015	sub-91/eeg/sub-91_task-Sleep_acq-headband_events.tsv
sub-91	psg_channels	True	265	sub-91/eeg/sub-91_task-Sleep_acq-psg_channels.tsv
sub-91	psg_sidecar	True	497	sub-91/eeg/sub-91_task-Sleep_acq-psg_eeg.json
sub-91	psg_events_json	True	1022	sub-91/eeg/sub-91_task-Sleep_acq-psg_events.json
sub-91	psg_events_tsv	True	32067	sub-91/eeg/sub-91_task-Sleep_acq-psg_events.tsv
sub-92	scan_metadata	True	93	sub-92/sub-92_scans.tsv
sub-92	headband_channels	True	237	sub-92/eeg/sub-92_task-Sleep_acq-headband_channels.tsv
sub-92	headband_sidecar	True	513	sub-92/eeg/sub-92_task-Sleep_acq-headband_eeg.json
sub-92	headband_events_json	True	837	sub-92/eeg/sub-92_task-Sleep_acq-headband_events.json
sub-92	headband_events_tsv	True	29025	sub-92/eeg/sub-92_task-Sleep_acq-headband_events.tsv
sub-92	psg_channels	True	265	sub-92/eeg/sub-92_task-Sleep_acq-psg_channels.tsv
sub-92	psg_sidecar	True	497	sub-92/eeg/sub-92_task-Sleep_acq-psg_eeg.json
sub-92	psg_events_json	True	1022	sub-92/eeg/sub-92_task-Sleep_acq-psg_events.json
sub-92	psg_events_tsv	True	31012	sub-92/eeg/sub-92_task-Sleep_acq-psg_events.tsv
sub-93	scan_metadata	True	93	sub-93/sub-93_scans.tsv
sub-93	headband_channels	True	237	sub-93/eeg/sub-93_task-Sleep_acq-headband_channels.tsv
sub-93	headband_sidecar	True	513	sub-93/eeg/sub-93_task-Sleep_acq-headband_eeg.json
sub-93	headband_events_json	True	837	sub-93/eeg/sub-93_task-Sleep_acq-headband_events.json
sub-93	headband_events_tsv	True	25725	sub-93/eeg/sub-93_task-Sleep_acq-headband_events.tsv
sub-93	psg_channels	True	265	sub-93/eeg/sub-93_task-Sleep_acq-psg_channels.tsv
sub-93	psg_sidecar	True	497	sub-93/eeg/sub-93_task-Sleep_acq-psg_eeg.json
sub-93	psg_events_json	True	1022	sub-93/eeg/sub-93_task-Sleep_acq-psg_events.json
sub-93	psg_events_tsv	True	27491	sub-93/eeg/sub-93_task-Sleep_acq-psg_events.tsv
sub-94	scan_metadata	True	93	sub-94/sub-94_scans.tsv
sub-94	headband_channels	True	237	sub-94/eeg/sub-94_task-Sleep_acq-headband_channels.tsv
sub-94	headband_sidecar	True	513	sub-94/eeg/sub-94_task-Sleep_acq-headband_eeg.json
sub-94	headband_events_json	True	837	sub-94/eeg/sub-94_task-Sleep_acq-headband_events.json
sub-94	headband_events_tsv	True	29556	sub-94/eeg/sub-94_task-Sleep_acq-headband_events.tsv
sub-94	psg_channels	True	265	sub-94/eeg/sub-94_task-Sleep_acq-psg_channels.tsv
sub-94	psg_sidecar	True	497	sub-94/eeg/sub-94_task-Sleep_acq-psg_eeg.json
sub-94	psg_events_json	True	1022	sub-94/eeg/sub-94_task-Sleep_acq-psg_events.json
sub-94	psg_events_tsv	True	31555	sub-94/eeg/sub-94_task-Sleep_acq-psg_events.tsv
sub-95	scan_metadata	True	93	sub-95/sub-95_scans.tsv
sub-95	headband_channels	True	237	sub-95/eeg/sub-95_task-Sleep_acq-headband_channels.tsv
sub-95	headband_sidecar	True	513	sub-95/eeg/sub-95_task-Sleep_acq-headband_eeg.json
sub-95	headband_events_json	True	837	sub-95/eeg/sub-95_task-Sleep_acq-headband_events.json
sub-95	headband_events_tsv	True	28889	sub-95/eeg/sub-95_task-Sleep_acq-headband_events.tsv
sub-95	psg_channels	True	265	sub-95/eeg/sub-95_task-Sleep_acq-psg_channels.tsv
sub-95	psg_sidecar	True	497	sub-95/eeg/sub-95_task-Sleep_acq-psg_eeg.json
sub-95	psg_events_json	True	1022	sub-95/eeg/sub-95_task-Sleep_acq-psg_events.json
sub-95	psg_events_tsv	True	30852	sub-95/eeg/sub-95_task-Sleep_acq-psg_events.tsv
sub-96	scan_metadata	True	93	sub-96/sub-96_scans.tsv
sub-96	headband_channels	True	237	sub-96/eeg/sub-96_task-Sleep_acq-headband_channels.tsv
sub-96	headband_sidecar	True	513	sub-96/eeg/sub-96_task-Sleep_acq-headband_eeg.json
sub-96	headband_events_json	True	837	sub-96/eeg/sub-96_task-Sleep_acq-headband_events.json
sub-96	headband_events_tsv	True	28563	sub-96/eeg/sub-96_task-Sleep_acq-headband_events.tsv
sub-96	psg_channels	True	265	sub-96/eeg/sub-96_task-Sleep_acq-psg_channels.tsv
sub-96	psg_sidecar	True	497	sub-96/eeg/sub-96_task-Sleep_acq-psg_eeg.json
sub-96	psg_events_json	True	1022	sub-96/eeg/sub-96_task-Sleep_acq-psg_events.json
sub-96	psg_events_tsv	True	30467	sub-96/eeg/sub-96_task-Sleep_acq-psg_events.tsv
sub-97	scan_metadata	True	93	sub-97/sub-97_scans.tsv
sub-97	headband_channels	True	237	sub-97/eeg/sub-97_task-Sleep_acq-headband_channels.tsv
sub-97	headband_sidecar	True	513	sub-97/eeg/sub-97_task-Sleep_acq-headband_eeg.json
sub-97	headband_events_json	True	837	sub-97/eeg/sub-97_task-Sleep_acq-headband_events.json
sub-97	headband_events_tsv	True	31983	sub-97/eeg/sub-97_task-Sleep_acq-headband_events.tsv
sub-97	psg_channels	True	265	sub-97/eeg/sub-97_task-Sleep_acq-psg_channels.tsv
sub-97	psg_sidecar	True	497	sub-97/eeg/sub-97_task-Sleep_acq-psg_eeg.json
sub-97	psg_events_json	True	1022	sub-97/eeg/sub-97_task-Sleep_acq-psg_events.json
sub-97	psg_events_tsv	True	34115	sub-97/eeg/sub-97_task-Sleep_acq-psg_events.tsv
