dataset	snapshot	subject	acquisition	relative_path	official_bytes	local_bytes	official_sha256	local_sha256	size_match	sha256_match	status	official_pointer_url
ds005555	1.1.1	sub-91	headband	sub-91/eeg/sub-91_task-Sleep_acq-headband_eeg.edf	141256192	141256192	6d890b741fa849b5ef710ee0a5352ce7d1a8e969445892fe30602bc36af1fa15	6d890b741fa849b5ef710ee0a5352ce7d1a8e969445892fe30602bc36af1fa15	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-91/eeg/sub-91_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-91	psg	sub-91/eeg/sub-91_task-Sleep_acq-psg_eeg.edf	172646400	172646400	8a43a6d7bd30c56f48746e34e0427701646615193eef201e65855ae639a6b2c2	8a43a6d7bd30c56f48746e34e0427701646615193eef201e65855ae639a6b2c2	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-91/eeg/sub-91_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-92	headband	sub-92/eeg/sub-92_task-Sleep_acq-headband_eeg.edf	136675840	136675840	88d6e0f6960cc11656d16e5fff4034bbad34be3c064c4ee048105cd24dc66bba	88d6e0f6960cc11656d16e5fff4034bbad34be3c064c4ee048105cd24dc66bba	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-92/eeg/sub-92_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-92	psg	sub-92/eeg/sub-92_task-Sleep_acq-psg_eeg.edf	167048192	167048192	a99562d2fe688bc250b3588f652a8d1b4fd16423ab62ad691ccc92f73c74d620	a99562d2fe688bc250b3588f652a8d1b4fd16423ab62ad691ccc92f73c74d620	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-92/eeg/sub-92_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-93	headband	sub-93/eeg/sub-93_task-Sleep_acq-headband_eeg.edf	121510912	121510912	4cf69796db3856158f038ae29eb46a6f09522e3ebe53aa131268754d2617a751	4cf69796db3856158f038ae29eb46a6f09522e3ebe53aa131268754d2617a751	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-93/eeg/sub-93_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-93	psg	sub-93/eeg/sub-93_task-Sleep_acq-psg_eeg.edf	148513280	148513280	ed31048453bfbfa556a9bafcad4f5490fa741a2fccafbc8c9934cfee16b5d2f0	ed31048453bfbfa556a9bafcad4f5490fa741a2fccafbc8c9934cfee16b5d2f0	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-93/eeg/sub-93_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-94	headband	sub-94/eeg/sub-94_task-Sleep_acq-headband_eeg.edf	138975232	138975232	0468cfcf66dab33512e2b65e4589bb044c56a1763d738dfbb1dd42ad08b4a384	0468cfcf66dab33512e2b65e4589bb044c56a1763d738dfbb1dd42ad08b4a384	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-94/eeg/sub-94_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-94	psg	sub-94/eeg/sub-94_task-Sleep_acq-psg_eeg.edf	169858560	169858560	f22b4c13f6f5d8404e55c0ee11b67b8102094addf3153014da08803b4ac7586b	f22b4c13f6f5d8404e55c0ee11b67b8102094addf3153014da08803b4ac7586b	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-94/eeg/sub-94_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-95	headband	sub-95/eeg/sub-95_task-Sleep_acq-headband_eeg.edf	135947776	135947776	0821709a36f3be80517eb4031eccb05e3c3457be4651a39baa0234dbfa5db0bb	0821709a36f3be80517eb4031eccb05e3c3457be4651a39baa0234dbfa5db0bb	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-95/eeg/sub-95_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-95	psg	sub-95/eeg/sub-95_task-Sleep_acq-psg_eeg.edf	166158336	166158336	2c82182c906cb79e7100a883e5467a3631bddb37b177e8df2efa33a02c9e18f9	2c82182c906cb79e7100a883e5467a3631bddb37b177e8df2efa33a02c9e18f9	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-95/eeg/sub-95_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-96	headband	sub-96/eeg/sub-96_task-Sleep_acq-headband_eeg.edf	134284288	134284288	b5a09a6304fc10a3c126f45f85e9839d7e5581364dc965a2eb0c9651aaf80f8a	b5a09a6304fc10a3c126f45f85e9839d7e5581364dc965a2eb0c9651aaf80f8a	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-96/eeg/sub-96_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-96	psg	sub-96/eeg/sub-96_task-Sleep_acq-psg_eeg.edf	164125184	164125184	e634ef72b64fe4644658fc6a765306372c57523a05445e55a41880387908d1e5	e634ef72b64fe4644658fc6a765306372c57523a05445e55a41880387908d1e5	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-96/eeg/sub-96_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-97	headband	sub-97/eeg/sub-97_task-Sleep_acq-headband_eeg.edf	150011392	150011392	34df7798b0800df498caadbe081d39294c6a26fd015f18cfdd630a52141ed930	34df7798b0800df498caadbe081d39294c6a26fd015f18cfdd630a52141ed930	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-97/eeg/sub-97_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-97	psg	sub-97/eeg/sub-97_task-Sleep_acq-psg_eeg.edf	183347200	183347200	e729468992a50f081c9252792c97d7ae1b72f4bb9b64cf5db590eee81cf69ccb	e729468992a50f081c9252792c97d7ae1b72f4bb9b64cf5db590eee81cf69ccb	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-97/eeg/sub-97_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-98	headband	sub-98/eeg/sub-98_task-Sleep_acq-headband_eeg.edf	124566016	124566016	0730ed6bc7a18cceb3267207f89f624b919d7943757695e6dc33e76eeea43e21	0730ed6bc7a18cceb3267207f89f624b919d7943757695e6dc33e76eeea43e21	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-98/eeg/sub-98_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-98	psg	sub-98/eeg/sub-98_task-Sleep_acq-psg_eeg.edf	152247296	152247296	93c6312cd91e6e0b09180383eee92d3212d5e94e958840411e9a8164459aeea4	93c6312cd91e6e0b09180383eee92d3212d5e94e958840411e9a8164459aeea4	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-98/eeg/sub-98_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-99	headband	sub-99/eeg/sub-99_task-Sleep_acq-headband_eeg.edf	147753472	147753472	99898914b7359d25490f7bcfc2206dbac79953ef01d32c6383cc361eaa1404f9	99898914b7359d25490f7bcfc2206dbac79953ef01d32c6383cc361eaa1404f9	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-99/eeg/sub-99_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-99	psg	sub-99/eeg/sub-99_task-Sleep_acq-psg_eeg.edf	180587520	180587520	f55165b640eb6daa7981a32b8b04245685f05bf44e4bf574b0e8bedefeb12f2a	f55165b640eb6daa7981a32b8b04245685f05bf44e4bf574b0e8bedefeb12f2a	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-99/eeg/sub-99_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-100	headband	sub-100/eeg/sub-100_task-Sleep_acq-headband_eeg.edf	137772544	137772544	902d8c4b7103579fd5536e515a8ba3a2d30ed94db89fad0cff1fbeb92456dfb7	902d8c4b7103579fd5536e515a8ba3a2d30ed94db89fad0cff1fbeb92456dfb7	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-100/eeg/sub-100_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-100	psg	sub-100/eeg/sub-100_task-Sleep_acq-psg_eeg.edf	168388608	168388608	68eb6925372ab85f7528cd8864343cb82b9cd462100d3c35e92fa69e6ee87e60	68eb6925372ab85f7528cd8864343cb82b9cd462100d3c35e92fa69e6ee87e60	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-100/eeg/sub-100_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-101	headband	sub-101/eeg/sub-101_task-Sleep_acq-headband_eeg.edf	129353728	129353728	4f372453294158ed78758d0f04a8720db680719bccc169812793f70af6fd20bf	4f372453294158ed78758d0f04a8720db680719bccc169812793f70af6fd20bf	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-101/eeg/sub-101_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-101	psg	sub-101/eeg/sub-101_task-Sleep_acq-psg_eeg.edf	158098944	158098944	085285cfe84eb3c42cbaac4a6299fede99b11b649482ac306ecd468318882ea0	085285cfe84eb3c42cbaac4a6299fede99b11b649482ac306ecd468318882ea0	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-101/eeg/sub-101_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-102	headband	sub-102/eeg/sub-102_task-Sleep_acq-headband_eeg.edf	133219840	133219840	fa2ea7745a67a97230286fc937f1bce4f54ca3ed3e8f501009d9b513f282693e	fa2ea7745a67a97230286fc937f1bce4f54ca3ed3e8f501009d9b513f282693e	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-102/eeg/sub-102_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-102	psg	sub-102/eeg/sub-102_task-Sleep_acq-psg_eeg.edf	162824192	162824192	0476e1b3cbc2a9967ae9d1f5fdaaf713e097e7b1b3ae10d704a05b0f4c2dce1b	0476e1b3cbc2a9967ae9d1f5fdaaf713e097e7b1b3ae10d704a05b0f4c2dce1b	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-102/eeg/sub-102_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-103	headband	sub-103/eeg/sub-103_task-Sleep_acq-headband_eeg.edf	118626304	118626304	fc2bd76f19a1dce29ce9ab844d61036638ad75c2c69101526a035385dcc879ca	fc2bd76f19a1dce29ce9ab844d61036638ad75c2c69101526a035385dcc879ca	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-103/eeg/sub-103_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-103	psg	sub-103/eeg/sub-103_task-Sleep_acq-psg_eeg.edf	210891008	210891008	ac6d987ddff8e4edc431e7d47c770a37a2fb546e6b8052ead82e9d9c36825400	ac6d987ddff8e4edc431e7d47c770a37a2fb546e6b8052ead82e9d9c36825400	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-103/eeg/sub-103_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-104	headband	sub-104/eeg/sub-104_task-Sleep_acq-headband_eeg.edf	115985920	115985920	4b2813a724994fd23b16c4815097008cf197aa2b81ecd5b422c419ec9bead621	4b2813a724994fd23b16c4815097008cf197aa2b81ecd5b422c419ec9bead621	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-104/eeg/sub-104_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-104	psg	sub-104/eeg/sub-104_task-Sleep_acq-psg_eeg.edf	206196992	206196992	6fe567a3a046c73cb6c3d8752c32ea21b9c9b27c1b9b39de69ec5fdd7d50e93c	6fe567a3a046c73cb6c3d8752c32ea21b9c9b27c1b9b39de69ec5fdd7d50e93c	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-104/eeg/sub-104_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-105	headband	sub-105/eeg/sub-105_task-Sleep_acq-headband_eeg.edf	134537728	134537728	74d3994a124dd694457be8d5cdfd81e3d598e78b49beb066e120410cb1b8d085	74d3994a124dd694457be8d5cdfd81e3d598e78b49beb066e120410cb1b8d085	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-105/eeg/sub-105_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-105	psg	sub-105/eeg/sub-105_task-Sleep_acq-psg_eeg.edf	239177984	239177984	4f19fed0c08efae4018e7558a2103d698e674d169767601212f5568a6b1b42a6	4f19fed0c08efae4018e7558a2103d698e674d169767601212f5568a6b1b42a6	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-105/eeg/sub-105_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-106	headband	sub-106/eeg/sub-106_task-Sleep_acq-headband_eeg.edf	121464832	121464832	0e0d42006578bd4bfc610baef44cb9b2603929137f3ad61aa6af13bc20272b85	0e0d42006578bd4bfc610baef44cb9b2603929137f3ad61aa6af13bc20272b85	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-106/eeg/sub-106_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-106	psg	sub-106/eeg/sub-106_task-Sleep_acq-psg_eeg.edf	215937280	215937280	6e8ddf87e26b56140fe8c689afd0c91d709825d22611b42cd3714105ad6e123f	6e8ddf87e26b56140fe8c689afd0c91d709825d22611b42cd3714105ad6e123f	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-106/eeg/sub-106_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-107	headband	sub-107/eeg/sub-107_task-Sleep_acq-headband_eeg.edf	131685376	131685376	f7c0c1d865171a8d5d4017dd44436cda59192c91ba232fe85c635609c9b9fefc	f7c0c1d865171a8d5d4017dd44436cda59192c91ba232fe85c635609c9b9fefc	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-107/eeg/sub-107_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-107	psg	sub-107/eeg/sub-107_task-Sleep_acq-psg_eeg.edf	234107136	234107136	6c32b5c7a3498fc805e68859217e367f69e117e0a2f8187862c9920ab7c9b243	6c32b5c7a3498fc805e68859217e367f69e117e0a2f8187862c9920ab7c9b243	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-107/eeg/sub-107_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-108	headband	sub-108/eeg/sub-108_task-Sleep_acq-headband_eeg.edf	138394624	138394624	40bfe72107b5edd90f37c58f845938f2fff4300a5e754a1f560f9fad5d4cd026	40bfe72107b5edd90f37c58f845938f2fff4300a5e754a1f560f9fad5d4cd026	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-108/eeg/sub-108_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-108	psg	sub-108/eeg/sub-108_task-Sleep_acq-psg_eeg.edf	246034688	246034688	1e3d8aee36f687030c4a7c911d6c5841f370d6bb31143a0eee41e72bc46dec1a	1e3d8aee36f687030c4a7c911d6c5841f370d6bb31143a0eee41e72bc46dec1a	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-108/eeg/sub-108_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-109	headband	sub-109/eeg/sub-109_task-Sleep_acq-headband_eeg.edf	38875648	38875648	011f735ea9deaf6eed07a4fb6d15c3a1d7d0232cf8142dcfaac71c317d1fb093	011f735ea9deaf6eed07a4fb6d15c3a1d7d0232cf8142dcfaac71c317d1fb093	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-109/eeg/sub-109_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-109	psg	sub-109/eeg/sub-109_task-Sleep_acq-psg_eeg.edf	194377216	194377216	4f44dbd9b919bb4703fd4ce9e0efb7009687426c7e52d07e779fd90d4e4c7e08	4f44dbd9b919bb4703fd4ce9e0efb7009687426c7e52d07e779fd90d4e4c7e08	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-109/eeg/sub-109_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-110	headband	sub-110/eeg/sub-110_task-Sleep_acq-headband_eeg.edf	43944448	43944448	9a49b896835f5cc2dc81f1c9070981db058d1b6ef66c6b202317e2bfb0b515d0	9a49b896835f5cc2dc81f1c9070981db058d1b6ef66c6b202317e2bfb0b515d0	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-110/eeg/sub-110_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-110	psg	sub-110/eeg/sub-110_task-Sleep_acq-psg_eeg.edf	234369280	234369280	390ce81d06f2fbbe1ad19a1e6252bb8faee7b7c2630bcb47495810835b692c49	390ce81d06f2fbbe1ad19a1e6252bb8faee7b7c2630bcb47495810835b692c49	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-110/eeg/sub-110_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-111	headband	sub-111/eeg/sub-111_task-Sleep_acq-headband_eeg.edf	44311552	44311552	120cb2e820594678f62a5b8fd6cc612a1aabcdaea21a13c05be3cd3c98a0e18b	120cb2e820594678f62a5b8fd6cc612a1aabcdaea21a13c05be3cd3c98a0e18b	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-111/eeg/sub-111_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-111	psg	sub-111/eeg/sub-111_task-Sleep_acq-psg_eeg.edf	236327168	236327168	28d1e30b949f9e8c03f9132db31de678f0a70d2c531b0aab5e8ac248d93552de	28d1e30b949f9e8c03f9132db31de678f0a70d2c531b0aab5e8ac248d93552de	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-111/eeg/sub-111_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-112	headband	sub-112/eeg/sub-112_task-Sleep_acq-headband_eeg.edf	42370048	42370048	c14a01e4052a3c61db339e753a9f099af4250848a90929d64d415444fb343279	c14a01e4052a3c61db339e753a9f099af4250848a90929d64d415444fb343279	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-112/eeg/sub-112_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-112	psg	sub-112/eeg/sub-112_task-Sleep_acq-psg_eeg.edf	225972480	225972480	26aa8cda56b5fa5b88ccb2d4e5cbf9b81b07898b5476fc8d9c91db36d21f4446	26aa8cda56b5fa5b88ccb2d4e5cbf9b81b07898b5476fc8d9c91db36d21f4446	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-112/eeg/sub-112_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-113	headband	sub-113/eeg/sub-113_task-Sleep_acq-headband_eeg.edf	43188736	43188736	81d7c74555baae5f028298a048cb5b9f5f18ac19829ebd716ccbd3a5aef7a40a	81d7c74555baae5f028298a048cb5b9f5f18ac19829ebd716ccbd3a5aef7a40a	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-113/eeg/sub-113_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-113	psg	sub-113/eeg/sub-113_task-Sleep_acq-psg_eeg.edf	230338816	230338816	553640b47058b00f54fd3d47b7983b15a20899f7522841c11e508311063a7204	553640b47058b00f54fd3d47b7983b15a20899f7522841c11e508311063a7204	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-113/eeg/sub-113_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-114	headband	sub-114/eeg/sub-114_task-Sleep_acq-headband_eeg.edf	43028992	43028992	799a35bf0941fa44546ecb26e6a522434d98ca1c0dcb6e5c1448eda45254f81a	799a35bf0941fa44546ecb26e6a522434d98ca1c0dcb6e5c1448eda45254f81a	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-114/eeg/sub-114_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-114	psg	sub-114/eeg/sub-114_task-Sleep_acq-psg_eeg.edf	229486848	229486848	13161553ed4e1ea127b6c584013958b564b4914d57e452b68b830bb78cb346e3	13161553ed4e1ea127b6c584013958b564b4914d57e452b68b830bb78cb346e3	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-114/eeg/sub-114_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-115	headband	sub-115/eeg/sub-115_task-Sleep_acq-headband_eeg.edf	39549952	39549952	88ffa5be6109200839ae9ec7c2eb73cad5349ebc73942fff72f2152d7d5da7ee	88ffa5be6109200839ae9ec7c2eb73cad5349ebc73942fff72f2152d7d5da7ee	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-115/eeg/sub-115_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-115	psg	sub-115/eeg/sub-115_task-Sleep_acq-psg_eeg.edf	210931968	210931968	d2ad6efad6076568a84f994eb728c3f392be7704a37672ac8fe3e0678a35f83d	d2ad6efad6076568a84f994eb728c3f392be7704a37672ac8fe3e0678a35f83d	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-115/eeg/sub-115_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-116	headband	sub-116/eeg/sub-116_task-Sleep_acq-headband_eeg.edf	40250368	40250368	1b2729b4091179c7ec06d016204b1dfca5982c20d05e5ecdc69784e75fbe55d5	1b2729b4091179c7ec06d016204b1dfca5982c20d05e5ecdc69784e75fbe55d5	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-116/eeg/sub-116_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-116	psg	sub-116/eeg/sub-116_task-Sleep_acq-psg_eeg.edf	214667520	214667520	3386a1fc9aa50223611620f1ff425a84008eb65e0e57cef4aee60037db8ce9c2	3386a1fc9aa50223611620f1ff425a84008eb65e0e57cef4aee60037db8ce9c2	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-116/eeg/sub-116_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-117	headband	sub-117/eeg/sub-117_task-Sleep_acq-headband_eeg.edf	36556288	36556288	20991ff2a938e5f372d3a3ff3d64b90087137c7696a3614e02c770a067d6e8d3	20991ff2a938e5f372d3a3ff3d64b90087137c7696a3614e02c770a067d6e8d3	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-117/eeg/sub-117_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-117	psg	sub-117/eeg/sub-117_task-Sleep_acq-psg_eeg.edf	194965760	194965760	69a948fc017e1d4176f38b8723bd887e9d72ddc443fe6fbba3752d40c802d924	69a948fc017e1d4176f38b8723bd887e9d72ddc443fe6fbba3752d40c802d924	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-117/eeg/sub-117_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-118	headband	sub-118/eeg/sub-118_task-Sleep_acq-headband_eeg.edf	41204224	41204224	37a19afa3f7f90e1a7f9843300bb30d56c2dbbc67b1a1a0c349d10646d4f7111	37a19afa3f7f90e1a7f9843300bb30d56c2dbbc67b1a1a0c349d10646d4f7111	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-118/eeg/sub-118_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-118	psg	sub-118/eeg/sub-118_task-Sleep_acq-psg_eeg.edf	219754752	219754752	53de38160b88b96e1ee953c7f17563a3eae00fd06ec3ed105a4c281df19c931b	53de38160b88b96e1ee953c7f17563a3eae00fd06ec3ed105a4c281df19c931b	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-118/eeg/sub-118_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-119	headband	sub-119/eeg/sub-119_task-Sleep_acq-headband_eeg.edf	41413120	41413120	ff377f44a536046346568371458e52972ab7894da3486c053c60d9406d17ba2a	ff377f44a536046346568371458e52972ab7894da3486c053c60d9406d17ba2a	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-119/eeg/sub-119_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-119	psg	sub-119/eeg/sub-119_task-Sleep_acq-psg_eeg.edf	220868864	220868864	0c1630afe6c6f53960d3e6b869d445fb22045f220a72042557096b1e6fc563ef	0c1630afe6c6f53960d3e6b869d445fb22045f220a72042557096b1e6fc563ef	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-119/eeg/sub-119_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-120	headband	sub-120/eeg/sub-120_task-Sleep_acq-headband_eeg.edf	36359680	36359680	4f58635bef8a9cec33db85122a6a056443666cb045d45746bb0a81d29e664d85	4f58635bef8a9cec33db85122a6a056443666cb045d45746bb0a81d29e664d85	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-120/eeg/sub-120_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-120	psg	sub-120/eeg/sub-120_task-Sleep_acq-psg_eeg.edf	193917184	193917184	9f46fbc997e57259253645382fed02a53fa432d79f3d20c46d6b958a6a0787f2	9f46fbc997e57259253645382fed02a53fa432d79f3d20c46d6b958a6a0787f2	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-120/eeg/sub-120_task-Sleep_acq-psg_eeg.edf
ds005555	1.1.1	sub-121	headband	sub-121/eeg/sub-121_task-Sleep_acq-headband_eeg.edf	41167360	41167360	8c16e2e0de3ce2f6a6aa2f40ef2ab4991fc39f3aa264cb5660fdef60db7348bf	8c16e2e0de3ce2f6a6aa2f40ef2ab4991fc39f3aa264cb5660fdef60db7348bf	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-121/eeg/sub-121_task-Sleep_acq-headband_eeg.edf
ds005555	1.1.1	sub-121	psg	sub-121/eeg/sub-121_task-Sleep_acq-psg_eeg.edf	219558144	219558144	9c0465c89f95448fac1e4bfad1c967499ecd8de52db1915940957c538649d1a2	9c0465c89f95448fac1e4bfad1c967499ecd8de52db1915940957c538649d1a2	True	True	pass	https://raw.githubusercontent.com/OpenNeuroDatasets/ds005555/1.1.1/sub-121/eeg/sub-121_task-Sleep_acq-psg_eeg.edf
